Player,Pos,Age,G,MP,PER,TS%,AST%,TRB%,BLK%,STL%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,season
Glenn Robinson III,SF,24.0,23.0,338.0,10.8,0.529,6.8,6.2,0.3,1.9,5.3,12.5,0.4,0.3,0.6,0.088,-1.2,0.4,-0.7,0.1,2018
Boban Marjanović,C,29.0,39.0,337.0,26.0,0.616,11.2,23.5,2.8,1.5,15.9,29.4,1.0,0.5,1.5,0.215,2.3,0.2,2.5,0.4,2018
Boban Marjanović,C,29.0,20.0,166.0,30.6,0.637,7.9,28.8,2.5,1.8,13.2,27.5,0.7,0.3,1.0,0.293,5.0,-0.8,4.2,0.3,2018
Henry Ellenson,PF,21.0,38.0,329.0,10.5,0.476,9.4,13.6,0.0,0.8,10.2,23.8,-0.2,0.4,0.1,0.02,-2.6,-1.9,-4.4,-0.2,2018
Luke Kornet,C,22.0,20.0,326.0,13.6,0.516,11.6,10.9,4.2,0.9,8.5,19.0,0.2,0.3,0.5,0.077,0.4,-0.2,0.2,0.2,2018
Malachi Richardson,SG,22.0,26.0,324.0,5.9,0.446,5.6,6.0,0.3,1.6,9.1,15.2,-0.2,0.1,-0.1,-0.015,-5.0,-1.0,-6.0,-0.3,2018
Malachi Richardson,SG,22.0,25.0,319.0,5.8,0.445,5.7,5.9,0.3,1.6,9.3,15.2,-0.2,0.1,-0.1,-0.016,-5.0,-1.0,-6.0,-0.3,2018
Troy Williams,SF,23.0,21.0,307.0,15.1,0.544,7.7,11.4,1.1,3.2,13.5,20.1,0.2,0.4,0.5,0.085,-1.0,0.5,-0.5,0.1,2018
Ryan Arcidiacono,PG,23.0,24.0,304.0,7.3,0.55,15.5,4.4,0.0,2.1,23.0,8.1,0.1,0.2,0.3,0.04,-4.7,0.6,-4.1,-0.2,2018
Jason Smith,C,31.0,33.0,285.0,8.8,0.455,7.4,10.5,4.0,0.5,11.4,21.7,-0.2,0.3,0.0,0.003,-5.4,-1.0,-6.4,-0.3,2018
Jordan Mickey,PF,23.0,23.0,284.0,10.6,0.515,4.8,16.0,3.0,1.1,16.6,17.1,-0.1,0.4,0.3,0.054,-5.2,-0.3,-5.6,-0.3,2018
Juancho Hernangómez,PF,22.0,25.0,277.0,9.7,0.511,5.9,11.0,0.9,1.1,10.1,14.0,0.2,0.1,0.4,0.061,-1.6,-1.7,-3.3,-0.1,2018
Tony Allen,SF,36.0,22.0,273.0,8.7,0.514,4.6,9.3,0.9,1.9,15.9,18.9,-0.2,0.2,0.1,0.017,-5.2,-0.3,-5.5,-0.2,2018
Meyers Leonard,C,25.0,33.0,254.0,17.8,0.676,10.6,15.0,0.0,1.4,10.8,16.1,0.7,0.3,1.1,0.2,1.0,0.9,2.0,0.3,2018
Derrick Jones Jr.,SF,20.0,20.0,245.0,10.1,0.48,5.1,8.7,4.4,0.8,9.9,12.9,0.1,0.2,0.4,0.075,-2.9,0.2,-2.7,0.0,2018
Davon Reed,SG,22.0,21.0,242.0,4.8,0.388,7.6,8.6,0.7,2.0,11.0,16.0,-0.5,0.2,-0.3,-0.06,-5.8,-0.6,-6.4,-0.3,2018
Guerschon Yabusele,PF,22.0,33.0,235.0,12.3,0.559,10.0,12.1,1.8,0.9,14.5,15.7,0.3,0.3,0.6,0.122,-1.4,0.2,-1.2,0.0,2018
Alec Peters,PF,22.0,20.0,225.0,10.7,0.523,7.9,8.8,0.7,0.4,4.9,15.5,0.2,0.0,0.3,0.055,-0.5,-2.3,-2.8,0.0,2018
Marcus Georges-Hunt,SG,23.0,42.0,224.0,6.9,0.515,4.1,4.1,0.0,1.3,5.0,11.9,0.2,0.0,0.2,0.049,-4.3,-0.9,-5.1,-0.2,2018
Gary Payton II,PG,25.0,23.0,221.0,9.8,0.443,13.7,11.0,1.1,1.5,8.2,16.8,0.0,0.2,0.2,0.041,-3.5,-0.4,-3.9,-0.1,2018
Andrew Bogut,C,33.0,24.0,216.0,10.9,0.696,9.1,19.2,4.9,0.9,42.3,8.8,0.1,0.3,0.4,0.094,-4.7,1.9,-2.8,-0.1,2018
Ante Žižić,C,21.0,32.0,214.0,24.2,0.746,3.8,15.7,5.2,0.5,12.1,18.8,0.9,0.2,1.0,0.231,1.9,-0.9,1.0,0.2,2018
Rashad Vaughn,SG,21.0,28.0,212.0,9.3,0.546,8.7,5.7,1.2,1.2,9.3,13.7,0.1,0.1,0.2,0.05,-1.3,-1.4,-2.6,0.0,2018
Rashad Vaughn,SG,21.0,22.0,173.0,11.1,0.56,9.9,5.8,1.5,1.2,7.1,14.8,0.2,0.1,0.3,0.073,-0.1,-1.2,-1.3,0.0,2018
Quincy Pondexter,SF,29.0,23.0,196.0,4.0,0.398,6.3,7.4,0.9,2.0,16.3,15.0,-0.3,0.1,-0.2,-0.047,-7.0,-0.4,-7.4,-0.3,2018
Aaron Brooks,PG,33.0,32.0,189.0,9.8,0.508,15.1,5.2,0.0,1.6,13.0,19.9,0.1,0.1,0.1,0.033,-2.6,-1.3,-3.8,-0.1,2018
Caleb Swanigan,PF,20.0,27.0,189.0,7.5,0.449,10.8,15.6,1.3,1.3,20.9,20.0,-0.3,0.3,0.0,-0.003,-6.6,1.2,-5.5,-0.2,2018
Julyan Stone,SG,29.0,23.0,175.0,7.6,0.684,19.2,9.0,1.0,1.1,33.5,5.2,0.2,0.2,0.3,0.087,-3.2,1.9,-1.3,0.0,2018
John Holland,SF,29.0,24.0,174.0,5.9,0.417,3.9,7.7,1.0,2.0,11.0,18.5,-0.3,0.1,-0.2,-0.05,-3.6,-1.9,-5.5,-0.2,2018
Richard Jefferson,SF,37.0,20.0,163.0,6.4,0.499,12.0,5.9,0.5,0.6,14.3,9.4,0.1,0.0,0.1,0.029,-3.5,-0.8,-4.3,-0.1,2018
Dakari Johnson,C,22.0,31.0,161.0,16.4,0.575,7.2,11.7,4.5,1.8,5.9,13.5,0.4,0.2,0.6,0.178,-1.2,0.9,-0.3,0.1,2018
Jake Layman,SF,23.0,35.0,160.0,4.9,0.352,9.4,5.5,2.0,1.9,9.4,14.6,-0.3,0.2,-0.1,-0.021,-4.8,0.4,-4.3,-0.1,2018
Bobby Brown,PG,33.0,20.0,115.0,5.5,0.425,15.0,3.4,0.0,1.7,13.3,26.1,-0.3,0.1,-0.2,-0.08,-4.9,-2.3,-7.2,-0.2,2018
Alex Poythress,PF,24.0,25.0,104.0,7.8,0.5,2.6,9.2,0.9,1.4,7.1,12.0,0.1,0.1,0.1,0.066,-3.8,-1.3,-5.1,-0.1,2018
D.J. Wilson,PF,21.0,22.0,71.0,10.3,0.622,6.1,8.3,1.2,2.1,19.2,13.3,0.0,0.1,0.1,0.054,-2.0,0.0,-2.0,0.0,2018
Cole Aldrich,C,29.0,21.0,49.0,6.0,0.34,8.2,17.6,1.8,2.0,5.4,16.8,-0.1,0.1,0.0,-0.013,-6.8,-0.7,-7.5,-0.1,2018
