Player,Pos,Age,G,MP,PER,TS%,AST%,TRB%,BLK%,STL%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,season
Ersan İlyasova,PF,31.0,67.0,1231.0,11.6,0.548,5.5,12.5,1.4,1.2,10.4,15.7,1.2,1.9,3.0,0.119,-2.4,0.1,-2.3,-0.1,2019
James Ennis III,SF,28.0,58.0,1230.0,11.0,0.59,4.7,8.1,1.6,1.6,9.3,12.7,1.6,1.0,2.6,0.103,-1.4,-0.2,-1.5,0.1,2019
James Ennis III,SF,28.0,40.0,949.0,11.3,0.622,4.1,6.8,1.4,2.0,8.9,11.9,1.4,0.8,2.2,0.112,-1.0,0.1,-0.9,0.3,2019
Jared Dudley,PF,33.0,59.0,1220.0,7.8,0.554,9.2,6.7,1.0,1.4,14.2,10.4,0.6,1.2,1.8,0.07,-2.9,1.1,-1.8,0.1,2019
Jonas Jerebko,PF,31.0,73.0,1218.0,13.5,0.588,10.1,12.6,1.2,1.1,9.9,15.2,2.1,1.2,3.3,0.13,-0.3,-0.4,-0.7,0.4,2019
Jamal Crawford,SG,38.0,64.0,1211.0,11.7,0.522,27.7,3.9,0.8,1.3,16.9,20.8,0.1,0.0,0.2,0.006,-1.1,-2.8,-3.9,-0.6,2019
Stanley Johnson,SF,22.0,66.0,1208.0,9.6,0.485,10.6,9.7,1.0,2.4,14.7,19.4,-1.1,1.6,0.5,0.021,-3.1,0.9,-2.2,0.0,2019
Stanley Johnson,SF,22.0,48.0,961.0,9.8,0.482,9.4,9.9,1.1,2.5,12.9,19.1,-0.7,1.4,0.7,0.034,-2.9,1.3,-1.6,0.1,2019
Mario Hezonja,SF,23.0,58.0,1206.0,10.8,0.497,11.5,10.4,0.6,2.3,14.6,21.3,-1.1,1.1,-0.1,-0.003,-3.5,-0.3,-3.8,-0.5,2019
Robert Covington,SF,28.0,35.0,1203.0,13.3,0.58,5.2,8.5,3.2,2.9,10.5,15.6,0.9,1.6,2.5,0.1,-0.5,2.1,1.6,1.1,2019
Robert Covington,SF,28.0,22.0,763.0,14.7,0.58,5.8,8.8,2.7,3.1,8.4,16.5,0.9,0.9,1.8,0.114,0.1,2.1,2.2,0.8,2019
Tristan Thompson,C,27.0,43.0,1198.0,18.4,0.551,11.2,20.3,1.2,1.2,12.1,17.7,2.1,0.5,2.6,0.105,1.4,-1.9,-0.5,0.4,2019
Will Barton,SF,28.0,43.0,1189.0,11.0,0.501,14.6,9.1,1.6,0.7,11.7,20.0,0.1,1.1,1.2,0.049,-1.1,-0.8,-1.8,0.0,2019
Richaun Holmes,C,25.0,70.0,1184.0,20.7,0.647,7.9,15.5,5.6,1.7,10.5,17.9,3.1,1.1,4.3,0.173,0.1,0.5,0.6,0.8,2019
Michael Kidd-Gilchrist,PF,25.0,64.0,1179.0,13.3,0.553,7.4,11.3,2.9,1.3,10.0,15.7,1.5,1.0,2.5,0.1,-2.3,-0.1,-2.4,-0.1,2019
Wilson Chandler,SF,31.0,51.0,1177.0,8.5,0.537,9.1,9.7,1.4,1.0,13.9,11.8,0.5,1.0,1.5,0.062,-2.3,-0.5,-2.8,-0.2,2019
Wilson Chandler,PF,31.0,36.0,951.0,9.1,0.561,9.9,9.4,1.5,1.1,15.4,11.2,0.6,0.9,1.5,0.074,-1.8,-0.2,-2.0,0.0,2019
Frank Jackson,PG,20.0,61.0,1169.0,9.4,0.517,8.0,5.9,0.1,1.0,9.1,18.5,0.1,0.4,0.4,0.018,-2.9,-1.7,-4.6,-0.8,2019
James Johnson,PF,31.0,55.0,1164.0,10.9,0.522,17.0,8.0,2.1,1.5,15.3,17.8,0.0,1.5,1.5,0.062,-2.4,1.1,-1.2,0.2,2019
Derrick Jones Jr.,SF,21.0,60.0,1153.0,14.0,0.559,4.7,11.1,3.3,1.9,10.2,15.6,1.2,1.7,2.9,0.121,-1.5,1.0,-0.5,0.4,2019
Victor Oladipo,SG,26.0,36.0,1147.0,17.6,0.519,25.2,9.8,0.9,2.6,11.2,27.9,0.4,1.9,2.3,0.097,1.8,1.2,2.9,1.4,2019
Dion Waiters,SG,27.0,44.0,1138.0,11.4,0.53,16.4,5.4,0.7,1.2,11.4,21.1,0.1,1.1,1.2,0.052,-0.5,-0.6,-1.1,0.3,2019
Allen Crabbe,SG,26.0,43.0,1133.0,7.7,0.519,5.8,6.9,0.9,1.0,10.4,16.4,-0.2,1.0,0.8,0.035,-2.4,-0.4,-2.8,-0.2,2019
Norman Powell,SG,25.0,60.0,1126.0,13.3,0.596,11.6,6.7,1.0,1.7,13.1,19.0,1.0,1.4,2.4,0.102,-0.9,0.2,-0.7,0.4,2019
Trey Burke,PG,26.0,58.0,1125.0,16.5,0.524,24.1,4.6,0.5,1.4,7.5,24.8,1.4,0.5,1.9,0.081,1.5,-1.4,0.1,0.6,2019
Trey Burke,PG,26.0,33.0,689.0,15.6,0.496,23.6,4.7,0.6,1.5,6.9,26.1,0.4,0.2,0.6,0.044,0.9,-1.5,-0.6,0.2,2019
Trey Burke,PG,26.0,25.0,436.0,17.9,0.574,24.7,4.5,0.4,1.3,8.6,22.8,1.0,0.3,1.3,0.14,2.3,-1.2,1.2,0.3,2019
Lance Stephenson,SG,28.0,68.0,1123.0,11.8,0.529,17.3,9.9,0.5,1.7,15.6,20.3,-0.1,1.2,1.1,0.049,-1.6,0.1,-1.5,0.1,2019
Trey Lyles,PF,23.0,64.0,1120.0,12.7,0.5,11.3,11.9,1.8,1.3,11.1,23.4,-0.2,1.4,1.2,0.05,-1.8,-0.7,-2.4,-0.1,2019
Tim Frazier,PG,28.0,59.0,1120.0,11.7,0.544,27.6,7.7,0.4,1.2,21.1,13.3,1.3,0.7,2.0,0.084,-1.4,-0.4,-1.8,0.1,2019
Tim Frazier,PG,28.0,47.0,909.0,11.6,0.552,28.0,7.8,0.4,1.3,22.0,12.3,1.1,0.4,1.5,0.081,-1.2,-0.2,-1.3,0.2,2019
Wendell Carter Jr.,C,19.0,44.0,1110.0,15.2,0.541,10.7,15.0,4.5,1.1,13.4,19.1,0.7,1.2,1.9,0.08,-2.2,0.6,-1.6,0.1,2019
John Wall,PG,28.0,32.0,1104.0,18.0,0.527,39.2,5.7,2.2,2.1,16.1,28.8,0.5,0.7,1.2,0.051,2.2,-1.4,0.9,0.8,2019
Jonas Valančiūnas,C,26.0,49.0,1091.0,24.4,0.616,12.0,21.1,4.4,0.8,12.7,28.5,2.2,1.9,4.2,0.183,2.2,0.4,2.7,1.3,2019
Jonas Valančiūnas,C,26.0,30.0,564.0,24.4,0.639,8.5,20.6,3.4,1.1,11.5,25.9,1.6,1.1,2.6,0.224,2.3,0.8,3.2,0.7,2019
Ante Žižić,C,22.0,59.0,1082.0,16.2,0.59,7.7,16.4,1.8,0.6,13.6,18.2,1.7,0.3,2.0,0.087,-1.1,-2.1,-3.2,-0.3,2019
Anthony Tolliver,PF,33.0,65.0,1079.0,8.6,0.571,5.5,8.8,1.7,0.8,11.2,12.5,0.6,0.5,1.2,0.052,-1.7,-0.7,-2.4,-0.1,2019
Kenrich Williams,SF,24.0,46.0,1079.0,9.7,0.485,9.5,10.5,1.4,1.9,11.1,12.3,0.3,0.9,1.2,0.053,-2.3,0.4,-1.9,0.0,2019
Devin Harris,PG,35.0,68.0,1071.0,10.7,0.527,16.7,5.6,1.3,1.6,12.1,18.5,0.6,0.9,1.5,0.068,-2.6,0.4,-2.2,-0.1,2019
Yogi Ferrell,PG,25.0,71.0,1067.0,12.7,0.55,17.0,5.3,0.3,1.6,9.5,16.3,1.3,0.6,1.9,0.087,-1.0,-0.4,-1.4,0.2,2019
Jonathon Simmons,SF,29.0,56.0,1064.0,8.5,0.466,16.7,6.3,1.2,1.3,14.8,18.7,-0.8,1.1,0.3,0.013,-3.9,-0.3,-4.2,-0.6,2019
Jonathon Simmons,SG,29.0,41.0,845.0,7.4,0.445,15.7,6.3,1.4,1.0,15.0,19.3,-1.0,0.8,-0.2,-0.01,-4.6,-0.5,-5.2,-0.7,2019
Caris LeVert,SF,24.0,40.0,1063.0,14.9,0.509,23.2,7.5,1.0,1.9,11.4,24.0,0.5,1.2,1.7,0.077,-0.3,0.5,0.2,0.6,2019
Quinn Cook,PG,25.0,74.0,1059.0,13.1,0.565,15.2,7.9,0.2,0.9,10.0,20.2,1.0,0.8,1.8,0.082,-0.5,-1.6,-2.1,0.0,2019
Nerlens Noel,C,24.0,77.0,1055.0,19.3,0.608,5.9,15.9,7.7,2.9,13.4,13.8,1.9,2.5,4.3,0.198,-1.2,3.3,2.1,1.1,2019
Ivica Zubac,C,21.0,59.0,1040.0,18.9,0.604,9.1,18.2,4.0,0.6,13.9,20.3,1.9,1.3,3.2,0.148,-0.2,-0.2,-0.5,0.4,2019
Ivica Zubac,C,21.0,33.0,516.0,19.5,0.633,7.3,16.2,4.3,0.4,12.9,20.5,1.1,0.6,1.8,0.165,-0.3,0.1,-0.2,0.2,2019
Ivica Zubac,C,21.0,26.0,524.0,18.3,0.574,10.9,20.2,3.6,0.9,14.8,20.1,0.7,0.7,1.4,0.132,-0.2,-0.5,-0.7,0.2,2019
Sterling Brown,SG,23.0,58.0,1034.0,10.9,0.563,10.7,9.0,0.7,1.1,12.2,15.2,0.7,1.4,2.1,0.098,-1.8,0.3,-1.5,0.1,2019
Gorgui Dieng,C,29.0,76.0,1031.0,18.1,0.572,10.3,16.1,3.4,2.2,11.9,19.6,1.5,1.3,2.8,0.132,-0.3,0.9,0.6,0.7,2019
Nik Stauskas,SG,25.0,68.0,1015.0,10.9,0.545,11.1,6.8,0.6,1.0,12.2,17.6,0.6,0.5,1.1,0.052,-0.7,-1.2,-1.9,0.0,2019
Nik Stauskas,SG,25.0,44.0,673.0,10.8,0.545,12.6,6.3,0.5,1.0,14.0,17.9,0.3,0.4,0.8,0.055,-0.9,-0.8,-1.6,0.1,2019
Nik Stauskas,SG,25.0,24.0,342.0,11.3,0.544,8.0,7.6,0.8,1.0,8.3,16.9,0.3,0.0,0.3,0.046,-0.5,-2.1,-2.5,0.0,2019
Alfonzo McKinnie,SF,26.0,72.0,1003.0,11.2,0.569,4.0,13.1,1.3,0.9,9.2,13.9,1.2,0.9,2.1,0.1,-2.2,-1.3,-3.5,-0.4,2019
Tony Parker,PG,36.0,56.0,1003.0,15.3,0.512,33.3,4.5,0.6,1.0,12.7,25.5,0.6,0.3,0.9,0.044,-0.3,-2.3,-2.6,-0.1,2019
Goran Dragić,PG,32.0,36.0,991.0,13.9,0.517,27.3,6.0,0.5,1.5,12.9,23.7,0.6,1.0,1.6,0.079,-0.5,-0.6,-1.1,0.2,2019
David Nwaba,SF,26.0,51.0,984.0,12.5,0.558,8.1,9.2,1.5,1.8,8.8,14.6,1.1,0.3,1.4,0.069,-1.8,-0.3,-2.1,0.0,2019
De'Anthony Melton,PG,20.0,50.0,984.0,9.9,0.466,22.3,7.5,1.9,3.3,21.8,15.0,-0.8,0.8,0.0,0.002,-3.8,1.1,-2.7,-0.2,2019
Shabazz Napier,PG,27.0,56.0,983.0,15.3,0.534,22.2,5.3,1.3,2.0,11.7,24.0,1.0,1.0,2.0,0.098,0.9,0.6,1.5,0.9,2019
Danuel House Jr.,SF,25.0,39.0,979.0,12.2,0.646,5.9,7.9,1.0,1.1,11.0,14.1,1.6,0.7,2.3,0.113,0.1,-0.5,-0.5,0.4,2019
Ian Clark,SG,27.0,60.0,973.0,8.3,0.502,12.9,4.7,0.7,1.1,12.7,19.3,-0.4,0.3,-0.1,-0.003,-3.3,-1.8,-5.1,-0.8,2019
Thon Maker,PF,21.0,64.0,972.0,11.3,0.53,6.3,11.0,4.4,1.0,9.8,14.8,0.5,1.5,2.0,0.099,-2.2,1.0,-1.2,0.2,2019
Thon Maker,C,21.0,35.0,409.0,12.9,0.546,5.8,11.9,3.7,1.1,5.7,16.3,0.4,0.7,1.1,0.132,-1.3,1.3,0.0,0.2,2019
Thon Maker,PF,21.0,29.0,563.0,10.2,0.514,6.7,10.3,5.0,1.0,13.4,13.7,0.1,0.8,0.9,0.075,-2.9,0.8,-2.1,0.0,2019
Shaun Livingston,PG,33.0,64.0,967.0,11.7,0.555,14.8,6.5,2.3,1.5,14.1,12.0,1.2,0.9,2.0,0.101,-1.7,0.7,-1.0,0.2,2019
Elie Okobo,PG,21.0,53.0,958.0,7.6,0.489,18.7,5.7,0.6,1.6,18.2,17.0,-0.7,0.2,-0.5,-0.027,-4.2,-1.5,-5.7,-0.9,2019
Jerian Grant,PG,26.0,60.0,939.0,10.8,0.526,22.4,5.6,0.5,2.3,17.7,13.4,0.5,1.1,1.7,0.085,-2.9,1.3,-1.6,0.1,2019
Jahlil Okafor,C,23.0,59.0,935.0,17.9,0.603,6.3,15.4,3.5,0.7,11.5,19.9,1.4,0.8,2.2,0.115,-0.6,-0.9,-1.5,0.1,2019
Dante Cunningham,PF,31.0,64.0,928.0,10.2,0.585,6.8,11.0,1.2,1.4,11.7,8.9,1.0,0.9,1.9,0.097,-1.3,0.6,-0.6,0.3,2019
Daniel Theis,C,26.0,66.0,908.0,17.0,0.624,10.5,13.2,4.1,1.1,9.9,15.8,2.3,1.3,3.5,0.188,-0.8,0.9,0.0,0.5,2019
Frank Ntilikina,PG,20.0,43.0,904.0,6.0,0.417,19.5,5.0,1.3,1.6,15.9,16.6,-1.3,0.4,-0.8,-0.045,-5.2,-0.8,-6.0,-0.9,2019
Cheick Diallo,PF,22.0,64.0,896.0,17.5,0.644,5.1,19.2,3.0,1.5,14.0,16.0,1.4,1.2,2.6,0.14,-1.1,0.1,-0.9,0.2,2019
Chandler Hutchison,SF,22.0,44.0,895.0,8.8,0.507,5.3,11.2,0.6,1.2,10.0,12.2,0.0,0.6,0.6,0.03,-3.4,-0.5,-3.9,-0.4,2019
D.J. Wilson,PF,22.0,48.0,882.0,10.3,0.515,7.6,12.8,1.9,0.9,10.5,14.4,0.3,1.4,1.7,0.093,-2.4,0.2,-2.2,0.0,2019
Zaza Pachulia,C,34.0,68.0,878.0,13.7,0.539,14.7,16.5,1.6,1.7,18.7,15.0,1.1,1.3,2.3,0.128,-2.8,1.6,-1.2,0.2,2019
Meyers Leonard,C,26.0,61.0,878.0,15.8,0.675,11.8,14.2,0.8,0.7,14.0,14.8,2.1,0.9,3.0,0.164,1.5,0.3,1.8,0.8,2019
Solomon Hill,SF,27.0,44.0,878.0,6.8,0.497,7.6,7.8,0.9,1.2,13.9,10.4,0.1,0.4,0.5,0.029,-3.1,-0.4,-3.6,-0.3,2019
Tyson Chandler,C,36.0,55.0,875.0,11.2,0.63,5.3,18.3,2.2,1.1,23.4,8.5,0.9,1.2,2.1,0.114,-2.9,0.8,-2.1,0.0,2019
Tyson Chandler,C,36.0,48.0,786.0,11.2,0.626,4.8,17.6,2.3,1.1,23.0,8.0,0.9,1.1,1.9,0.117,-2.7,0.9,-1.8,0.0,2019
Patrick Patterson,PF,29.0,63.0,861.0,8.1,0.493,4.6,8.8,1.3,0.9,8.7,12.0,0.2,0.9,1.1,0.064,-2.0,-0.4,-2.5,-0.1,2019
C.J. Miles,SF,31.0,53.0,856.0,9.0,0.504,6.0,6.1,1.5,1.5,8.2,18.6,-0.2,0.9,0.7,0.041,-2.4,-0.5,-2.9,-0.2,2019
C.J. Miles,SF,31.0,40.0,562.0,8.0,0.484,5.2,6.5,1.5,1.5,8.5,18.8,-0.3,0.7,0.4,0.035,-3.2,-0.4,-3.6,-0.2,2019
Antonio Blakeney,SG,22.0,57.0,829.0,10.6,0.487,8.2,6.9,0.9,0.7,7.5,24.5,-0.8,0.3,-0.5,-0.03,-2.4,-2.7,-5.2,-0.7,2019
Dragan Bender,PF,21.0,46.0,826.0,9.5,0.521,9.4,12.3,2.2,1.0,14.4,13.4,0.0,0.4,0.5,0.027,-3.4,-0.8,-4.1,-0.5,2019
Aron Baynes,C,32.0,51.0,821.0,14.0,0.567,9.3,15.6,3.7,0.7,13.8,15.2,1.3,1.1,2.4,0.139,-1.8,0.3,-1.5,0.1,2019
Harry Giles,PF,20.0,58.0,820.0,14.4,0.526,15.2,14.0,2.3,1.8,15.8,23.2,0.0,1.0,1.0,0.056,-3.4,0.4,-3.0,-0.2,2019
Willy Hernangómez,C,24.0,58.0,812.0,20.4,0.587,11.5,20.7,2.1,1.0,13.9,22.1,1.8,0.8,2.6,0.153,1.1,-1.1,-0.1,0.4,2019
Matthew Dellavedova,PG,28.0,48.0,812.0,11.1,0.532,31.9,5.2,0.2,0.8,20.4,17.9,0.5,0.0,0.5,0.028,-1.7,-2.8,-4.4,-0.5,2019
Matthew Dellavedova,PG,28.0,36.0,715.0,11.5,0.537,31.3,5.2,0.2,0.8,18.9,18.4,0.5,-0.1,0.4,0.026,-1.4,-3.0,-4.5,-0.4,2019
Omari Spellman,PF,21.0,46.0,805.0,12.4,0.516,8.0,12.7,2.7,1.5,10.5,14.9,0.6,0.5,1.2,0.07,-0.5,-0.7,-1.2,0.2,2019
Bruno Caboclo,PF,23.0,34.0,800.0,12.4,0.571,9.4,11.1,3.9,0.9,13.3,15.9,0.6,0.9,1.5,0.09,-1.1,0.1,-1.1,0.2,2019
Dirk Nowitzki,PF,40.0,51.0,795.0,9.6,0.469,6.9,10.6,1.9,0.5,4.3,22.5,-0.5,0.8,0.3,0.016,-2.7,-1.2,-3.9,-0.4,2019
Jordan Bell,C,24.0,68.0,788.0,12.9,0.531,12.3,12.5,5.4,1.2,16.7,13.7,0.5,1.1,1.6,0.096,-2.2,1.3,-0.9,0.2,2019
Sam Dekker,PF,24.0,47.0,788.0,13.3,0.519,8.3,10.2,0.7,2.3,8.0,16.2,0.6,0.5,1.0,0.064,-1.0,-0.7,-1.8,0.1,2019
Sam Dekker,PF,24.0,38.0,619.0,13.2,0.514,8.4,10.1,1.0,2.1,7.8,16.6,0.4,0.4,0.8,0.059,-1.0,-0.9,-1.9,0.0,2019
Luke Kornet,C,23.0,46.0,784.0,14.8,0.531,10.5,9.0,4.5,1.7,7.6,17.9,0.6,0.7,1.4,0.083,1.4,0.7,2.0,0.8,2019
Bismack Biyombo,C,26.0,54.0,783.0,14.4,0.602,5.9,17.0,4.6,0.7,14.8,12.7,1.2,0.8,2.0,0.125,-2.4,0.0,-2.5,-0.1,2019
Lance Thomas,PF,30.0,46.0,783.0,6.4,0.482,5.0,7.8,0.8,1.0,10.1,12.9,-0.3,0.3,0.1,0.004,-4.8,-0.9,-5.7,-0.7,2019
DeMarcus Cousins,C,28.0,30.0,771.0,21.4,0.562,20.4,17.1,4.8,2.5,14.2,28.1,0.9,1.5,2.4,0.151,0.4,2.6,3.0,1.0,2019
Mo Bamba,C,20.0,47.0,766.0,14.9,0.539,7.4,16.3,7.0,0.8,13.7,17.8,0.3,1.4,1.7,0.106,-2.8,1.4,-1.4,0.1,2019
Troy Daniels,SG,27.0,51.0,760.0,9.8,0.558,5.0,5.3,0.5,1.6,8.7,17.6,0.2,0.1,0.3,0.02,-1.7,-2.0,-3.7,-0.3,2019
Dwayne Bacon,SG,23.0,43.0,759.0,11.7,0.57,9.2,6.3,0.6,0.8,6.1,16.8,0.9,0.3,1.2,0.073,-2.1,-1.6,-3.7,-0.3,2019
Frank Kaminsky,C,25.0,47.0,755.0,16.8,0.587,12.9,11.7,1.4,0.8,10.6,22.1,1.3,0.5,1.8,0.114,1.4,-1.1,0.3,0.4,2019
J.J. Barea,PG,34.0,38.0,752.0,16.3,0.495,47.5,6.8,0.1,1.4,14.7,28.1,0.4,0.6,1.0,0.064,1.2,-1.8,-0.6,0.3,2019
Marcin Gortat,C,34.0,47.0,751.0,12.8,0.562,12.0,18.4,2.5,0.4,19.4,14.4,0.6,0.8,1.4,0.089,-1.7,0.4,-1.3,0.1,2019
Cristiano Felício,C,26.0,60.0,746.0,13.4,0.568,7.2,15.9,0.8,0.7,13.5,14.3,0.9,0.4,1.4,0.088,-2.0,-2.1,-4.1,-0.4,2019
Chasson Randle,PG,25.0,49.0,743.0,9.9,0.555,17.5,4.1,0.3,1.6,15.0,16.4,0.4,0.2,0.6,0.041,-2.7,-1.3,-4.0,-0.4,2019
Brandon Knight,PG,27.0,39.0,736.0,8.9,0.484,14.4,4.4,0.2,1.4,9.8,18.1,-0.1,0.0,0.0,-0.002,-3.5,-2.0,-5.4,-0.6,2019
Brandon Knight,PG,27.0,27.0,618.0,10.5,0.515,15.1,4.5,0.3,1.5,10.1,17.6,0.3,0.0,0.2,0.019,-2.3,-1.8,-4.1,-0.3,2019
Troy Brown Jr.,SF,19.0,52.0,730.0,11.1,0.487,14.9,10.8,0.6,1.4,10.5,16.5,0.2,0.4,0.6,0.039,-1.7,-1.0,-2.7,-0.1,2019
Kenneth Faried,C,29.0,37.0,728.0,21.6,0.622,4.6,18.8,2.7,1.1,9.7,20.3,2.1,0.9,2.9,0.193,1.3,-1.5,-0.2,0.3,2019
Kenneth Faried,C,29.0,25.0,610.0,21.8,0.622,4.9,18.7,2.6,1.2,9.4,20.4,1.8,0.7,2.5,0.198,1.3,-1.6,-0.4,0.3,2019
Ivan Rabb,PF,21.0,49.0,721.0,16.1,0.586,12.0,16.0,1.8,1.2,12.6,17.2,1.2,0.9,2.1,0.137,-1.1,-0.3,-1.4,0.1,2019
Treveon Graham,SG,25.0,35.0,715.0,6.1,0.458,6.5,7.9,0.8,0.9,7.8,12.8,-0.1,0.6,0.5,0.033,-3.7,0.0,-3.7,-0.3,2019
Cameron Payne,PG,24.0,40.0,712.0,11.5,0.519,21.8,5.5,1.1,1.9,15.7,17.6,0.1,0.3,0.5,0.031,-2.3,-0.7,-3.0,-0.2,2019
Cameron Payne,PG,24.0,31.0,536.0,10.3,0.492,22.4,5.4,1.0,1.8,16.0,17.4,-0.1,0.3,0.2,0.014,-3.1,-0.7,-3.8,-0.2,2019
Tyler Dorsey,SG,22.0,48.0,698.0,11.2,0.509,12.4,8.9,0.3,1.0,8.5,19.7,0.2,0.4,0.6,0.043,-1.4,-2.1,-3.5,-0.3,2019
Tyler Dorsey,SG,22.0,27.0,251.0,7.8,0.448,9.3,9.0,0.3,1.3,9.1,17.9,-0.2,0.1,-0.1,-0.01,-3.4,-1.5,-4.9,-0.2,2019
Tyler Dorsey,SG,22.0,21.0,447.0,13.1,0.541,14.2,8.8,0.2,0.8,8.2,20.7,0.4,0.3,0.7,0.073,-0.3,-2.4,-2.7,-0.1,2019
Abdel Nader,SF,25.0,61.0,694.0,8.8,0.522,3.8,8.6,1.5,1.3,10.1,15.1,0.0,0.9,0.9,0.062,-3.6,0.3,-3.2,-0.2,2019
Joakim Noah,C,33.0,42.0,693.0,18.6,0.571,20.6,19.3,4.2,1.4,16.1,20.0,1.0,1.2,2.2,0.15,-0.3,2.4,2.1,0.7,2019
Boban Marjanović,C,30.0,58.0,681.0,24.2,0.664,12.8,20.6,3.1,1.1,15.7,23.3,2.1,0.9,3.0,0.212,2.8,0.3,3.2,0.9,2019
Boban Marjanović,C,30.0,36.0,376.0,24.9,0.666,9.3,21.4,3.6,1.4,16.9,24.6,1.2,0.5,1.7,0.217,2.6,0.4,3.1,0.5,2019
Boban Marjanović,C,30.0,22.0,305.0,23.3,0.663,17.1,19.6,2.6,0.8,13.9,21.7,0.9,0.4,1.3,0.204,3.0,0.3,3.3,0.4,2019
Furkan Korkmaz,SG,21.0,48.0,679.0,11.5,0.528,10.7,8.3,0.2,2.0,8.6,17.9,0.4,0.7,1.1,0.079,-1.6,-0.2,-1.8,0.0,2019
Devonte' Graham,PG,23.0,46.0,676.0,10.3,0.459,24.8,5.0,0.3,1.7,11.3,17.0,0.2,0.3,0.5,0.035,-2.6,-1.3,-4.0,-0.3,2019
Timothé Luwawu-Cabarrot,SF,23.0,50.0,669.0,8.0,0.489,5.5,7.8,1.0,1.4,8.2,16.6,-0.3,0.5,0.2,0.015,-4.1,-1.1,-5.2,-0.5,2019
Timothé Luwawu-Cabarrot,SF,23.0,21.0,123.0,3.4,0.383,4.2,7.6,0.7,1.5,9.9,16.8,-0.2,0.1,-0.1,-0.033,-7.0,-0.1,-7.1,-0.2,2019
Timothé Luwawu-Cabarrot,SF,23.0,29.0,546.0,9.0,0.515,5.8,7.9,1.1,1.3,7.8,16.5,0.0,0.3,0.3,0.026,-3.4,-1.3,-4.7,-0.4,2019
Danté Exum,PG,23.0,42.0,664.0,11.2,0.516,24.1,5.5,0.6,1.0,15.7,21.3,0.2,0.7,1.0,0.069,-2.0,-0.1,-2.1,0.0,2019
Jerryd Bayless,PG,30.0,34.0,657.0,8.5,0.431,24.6,5.0,0.3,1.3,11.7,17.6,-0.2,0.2,0.0,-0.003,-2.9,-1.7,-4.6,-0.4,2019
Aaron Holiday,PG,22.0,50.0,646.0,11.9,0.518,19.3,5.8,1.8,1.6,12.3,21.9,0.1,0.8,0.9,0.065,-1.7,0.1,-1.6,0.1,2019
Khem Birch,C,26.0,50.0,643.0,19.2,0.64,8.5,15.8,3.8,1.4,9.6,14.1,1.8,1.0,2.8,0.212,0.1,1.0,1.2,0.5,2019
Gary Clark,PF,24.0,51.0,641.0,9.2,0.48,3.8,10.0,3.5,1.5,4.3,10.9,0.3,0.7,1.0,0.071,-1.1,0.4,-0.7,0.2,2019
Jonah Bolden,PF,23.0,44.0,639.0,12.7,0.595,8.5,13.7,4.8,1.3,17.2,13.8,0.5,0.9,1.4,0.106,-1.8,1.1,-0.7,0.2,2019
José Calderón,PG,37.0,49.0,632.0,7.1,0.453,24.9,5.2,0.4,1.2,21.9,10.9,0.0,0.5,0.6,0.043,-4.2,0.3,-3.9,-0.3,2019
Isaiah Canaan,PG,27.0,30.0,629.0,8.0,0.518,18.2,5.1,0.3,1.1,16.7,14.2,0.0,0.1,0.1,0.008,-2.7,-1.4,-4.1,-0.3,2019
Tyrone Wallace,PG,24.0,62.0,628.0,7.0,0.45,9.5,8.5,0.9,1.6,12.9,18.7,-0.8,0.5,-0.3,-0.023,-5.6,-0.8,-6.4,-0.7,2019
Glenn Robinson III,SF,25.0,47.0,610.0,8.7,0.511,5.1,6.4,1.1,1.1,8.5,15.0,0.1,0.6,0.7,0.054,-2.8,-0.1,-3.0,-0.2,2019
Thabo Sefolosha,SF,34.0,50.0,609.0,12.1,0.599,6.1,10.9,0.7,3.4,13.6,12.9,0.2,1.2,1.5,0.115,-1.6,3.1,1.5,0.5,2019
Kevin Love,PF,30.0,22.0,598.0,19.5,0.561,12.8,22.2,0.7,0.5,11.2,27.4,1.0,0.4,1.3,0.106,3.3,-1.6,1.6,0.6,2019
Semi Ojeleye,PF,24.0,56.0,594.0,8.5,0.531,5.1,7.7,0.6,0.8,9.8,14.1,0.2,0.5,0.7,0.057,-2.8,-1.2,-4.0,-0.3,2019
Álex Abrines,SG,25.0,31.0,588.0,6.3,0.507,4.3,4.2,0.9,1.3,7.9,12.2,0.1,0.6,0.6,0.053,-3.7,0.4,-3.3,-0.2,2019
Jevon Carter,PG,23.0,39.0,577.0,7.8,0.432,17.4,6.4,1.8,2.2,14.2,18.0,-0.7,0.7,0.0,-0.003,-4.1,0.1,-4.0,-0.3,2019
Isaiah Briscoe,PG,22.0,39.0,559.0,6.7,0.455,21.0,7.1,0.3,1.0,17.2,14.1,-0.3,0.5,0.3,0.023,-5.4,0.4,-5.0,-0.4,2019
Nenê,C,36.0,42.0,546.0,11.9,0.552,6.8,12.5,2.3,1.6,7.4,11.7,0.8,0.6,1.4,0.123,-3.1,0.9,-2.2,0.0,2019
Wesley Johnson,SF,31.0,38.0,534.0,5.5,0.469,5.3,7.1,1.9,1.2,11.7,12.0,-0.3,0.3,0.0,0.001,-4.3,-0.5,-4.8,-0.4,2019
Wesley Johnson,SF,31.0,26.0,377.0,6.9,0.517,5.2,7.4,1.5,1.5,11.5,11.3,0.0,0.2,0.3,0.032,-3.4,0.3,-3.1,-0.1,2019
