Player,Pos,Age,G,GS,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%,season
Bismack Biyombo,C,31.0,30.0,27.0,23.9,5.2,6.4,1.7,0.3,1.1,1.3,0.563,,0.478,2024
Robert Covington,SF,33.0,29.0,6.0,16.8,4.4,3.3,0.8,1.3,0.6,0.4,0.439,0.339,0.846,2024
Robert Covington,SF,33.0,26.0,3.0,16.1,4.5,3.4,0.7,1.3,0.6,0.4,0.449,0.354,0.875,2024
Patrick Baldwin Jr.,SF,21.0,38.0,7.0,13.0,4.4,3.2,0.8,0.5,0.4,0.5,0.381,0.32,0.679,2024
Mo Bamba,C,25.0,57.0,17.0,13.0,4.4,4.2,0.7,0.4,1.1,0.7,0.49,0.391,0.68,2024
Dominick Barlow,PF,20.0,33.0,1.0,12.7,4.4,3.4,1.1,0.4,0.4,0.3,0.496,0.333,0.69,2024
MarJon Beauchamp,SF,23.0,48.0,1.0,12.7,4.4,2.1,0.6,0.3,0.1,0.6,0.488,0.4,0.679,2024
Joe Ingles,SF,36.0,68.0,0.0,17.2,4.4,2.1,3.0,0.6,0.1,1.0,0.436,0.435,0.824,2024
Maxi Kleber,C,32.0,43.0,7.0,20.3,4.4,3.3,1.6,0.4,0.7,0.7,0.432,0.348,0.702,2024
Jontay Porter,PF,24.0,26.0,5.0,13.8,4.4,3.2,2.3,0.8,0.8,0.8,0.385,0.333,0.833,2024
Lester Quiñones,SG,23.0,37.0,0.0,10.6,4.4,1.9,1.0,0.2,0.1,0.5,0.397,0.364,0.69,2024
Ben Sheppard,SG,22.0,57.0,1.0,14.3,4.4,1.6,0.9,0.6,0.0,0.3,0.393,0.314,0.885,2024
Blake Wesley,SG,20.0,61.0,3.0,14.4,4.4,1.5,2.7,0.5,0.1,0.9,0.474,0.218,0.667,2024
Jaxson Hayes,C,23.0,70.0,5.0,12.5,4.3,3.0,0.5,0.5,0.4,0.6,0.72,0.0,0.622,2024
Caleb Houstan,SF,21.0,59.0,13.0,13.8,4.3,1.4,0.5,0.3,0.1,0.3,0.388,0.373,0.808,2024
John Konchar,SF,27.0,55.0,23.0,21.3,4.3,4.7,2.0,0.9,0.9,0.8,0.423,0.317,0.84,2024
Thaddeus Young,PF,35.0,33.0,6.0,13.3,4.2,3.1,1.7,0.7,0.2,0.5,0.602,0.143,0.4,2024
Thaddeus Young,PF,35.0,23.0,6.0,15.2,5.0,3.3,2.2,0.8,0.1,0.5,0.621,0.167,0.417,2024
Jacob Gilyard,PG,25.0,41.0,14.0,17.0,4.2,1.1,3.3,0.8,0.1,0.7,0.4,0.405,1.0,2024
Jacob Gilyard,PG,25.0,37.0,14.0,17.7,4.7,1.2,3.5,0.7,0.1,0.8,0.417,0.425,1.0,2024
Troy Brown Jr.,SF,24.0,59.0,15.0,14.0,4.2,2.4,1.0,0.4,0.1,0.5,0.372,0.333,0.865,2024
Troy Brown Jr.,SF,24.0,37.0,3.0,11.1,4.2,1.9,0.9,0.2,0.1,0.5,0.441,0.369,0.864,2024
Troy Brown Jr.,SF,24.0,22.0,12.0,19.0,4.2,3.3,1.1,0.7,0.0,0.5,0.296,0.281,0.867,2024
Max Christie,SG,20.0,67.0,7.0,14.1,4.2,2.1,0.9,0.3,0.3,0.5,0.427,0.356,0.783,2024
Danuel House Jr.,SF,30.0,34.0,4.0,15.0,4.2,1.7,0.8,0.4,0.1,0.6,0.448,0.3,0.761,2024
Skylar Mays,PG,26.0,38.0,5.0,11.4,4.1,1.1,2.2,0.6,0.1,0.5,0.396,0.296,0.765,2024
Skylar Mays,PG,26.0,21.0,5.0,17.0,6.3,1.8,3.6,0.7,0.1,0.9,0.384,0.286,0.765,2024
Sandro Mamukelashvili,C,24.0,46.0,5.0,9.8,4.1,3.2,1.1,0.2,0.3,0.4,0.471,0.297,0.735,2024
Luka Šamanić,PF,24.0,43.0,7.0,9.4,4.1,2.4,0.4,0.1,0.2,0.7,0.38,0.203,0.786,2024
Jae'Sean Tate,SF,28.0,65.0,9.0,15.9,4.1,3.0,1.0,0.6,0.2,0.6,0.472,0.299,0.667,2024
Patty Mills,PG,35.0,32.0,5.0,13.0,4.0,1.1,1.1,0.6,0.0,0.5,0.351,0.276,1.0,2024
Ousmane Dieng,PF,20.0,33.0,0.0,11.1,4.0,1.5,1.1,0.2,0.2,0.6,0.422,0.3,0.875,2024
Luka Garza,C,25.0,25.0,0.0,4.9,4.0,1.2,0.2,0.2,0.0,0.2,0.48,0.281,0.72,2024
Justin Holiday,SG,34.0,58.0,9.0,14.9,4.0,1.2,1.2,0.6,0.2,0.2,0.454,0.404,0.75,2024
JaVale McGee,C,36.0,46.0,0.0,7.4,4.0,2.7,0.4,0.3,0.4,0.7,0.598,0.143,0.578,2024
Svi Mykhailiuk,SF,26.0,41.0,2.0,10.1,4.0,1.2,0.9,0.3,0.0,0.3,0.416,0.389,0.667,2024
Rayan Rupert,SG,19.0,39.0,12.0,16.2,4.0,2.4,1.6,0.3,0.1,0.8,0.335,0.359,0.76,2024
Jaylin Williams,C,21.0,69.0,1.0,13.0,4.0,3.4,1.6,0.4,0.4,0.5,0.417,0.368,0.805,2024
Chris Duarte,SF,26.0,59.0,11.0,12.2,3.9,1.8,0.7,0.5,0.1,0.4,0.381,0.346,0.788,2024
DeAndre Jordan,C,35.0,36.0,2.0,11.0,3.9,4.4,0.7,0.2,0.4,0.6,0.624,,0.491,2024
Anthony Gill,PF,31.0,50.0,3.0,9.3,3.8,1.9,0.7,0.3,0.2,0.5,0.469,0.244,0.806,2024
KJ Martin,SF,23.0,60.0,2.0,12.4,3.7,2.2,0.9,0.4,0.2,0.5,0.536,0.286,0.537,2024
KJ Martin,SF,23.0,58.0,2.0,12.3,3.7,2.2,0.9,0.3,0.2,0.5,0.544,0.304,0.538,2024
Keita Bates-Diop,SF,28.0,53.0,8.0,12.5,3.7,2.1,0.7,0.5,0.4,0.3,0.434,0.304,0.762,2024
Keita Bates-Diop,SF,28.0,39.0,8.0,15.3,4.5,2.6,0.9,0.6,0.5,0.3,0.427,0.313,0.722,2024
Oshae Brissett,SF,25.0,55.0,1.0,11.5,3.7,2.9,0.8,0.3,0.1,0.4,0.444,0.273,0.602,2024
Jamal Cain,PF,24.0,26.0,1.0,10.0,3.7,1.4,0.4,0.4,0.2,0.3,0.43,0.355,0.783,2024
Collin Gillespie,PG,24.0,24.0,0.0,9.4,3.6,0.9,1.1,0.5,0.0,0.6,0.464,0.395,0.667,2024
Gui Santos,PF,21.0,23.0,0.0,8.3,3.6,2.1,0.6,0.2,0.1,0.3,0.509,0.37,0.941,2024
Jarace Walker,PF,20.0,33.0,0.0,10.3,3.6,1.9,1.2,0.5,0.3,0.5,0.409,0.4,0.889,2024
Lindy Waters III,SG,26.0,38.0,0.0,7.4,3.6,1.1,0.6,0.1,0.2,0.2,0.471,0.435,1.0,2024
Onuralp Bitim,SG,24.0,23.0,1.0,11.7,3.5,1.4,0.6,0.1,0.1,0.4,0.381,0.273,0.8,2024
Jordan McLaughlin,PG,27.0,56.0,0.0,11.2,3.5,1.3,2.0,0.6,0.1,0.3,0.483,0.472,0.722,2024
Yuta Watanabe,SF,29.0,34.0,0.0,13.6,3.4,1.6,0.4,0.4,0.2,0.6,0.353,0.294,0.588,2024
Yuta Watanabe,SF,29.0,29.0,0.0,13.2,3.6,1.6,0.3,0.3,0.2,0.6,0.361,0.32,0.667,2024
Moses Brown,C,24.0,22.0,5.0,9.1,3.4,3.9,0.3,0.2,0.3,0.5,0.508,,0.29,2024
Nassir Little,SF,23.0,45.0,2.0,10.2,3.4,1.7,0.5,0.2,0.2,0.3,0.46,0.3,0.85,2024
Jalen McDaniels,SF,26.0,50.0,1.0,10.8,3.4,1.6,0.7,0.4,0.1,0.6,0.344,0.169,0.73,2024
Jaden Springer,SG,21.0,49.0,2.0,10.3,3.3,1.6,0.9,0.7,0.3,0.7,0.399,0.208,0.833,2024
Jaden Springer,SG,21.0,32.0,1.0,11.8,4.0,1.8,1.1,0.8,0.3,0.8,0.39,0.216,0.824,2024
Dwight Powell,C,32.0,63.0,9.0,13.3,3.3,3.4,1.3,0.4,0.3,0.5,0.679,0.333,0.708,2024
Garrett Temple,SG,37.0,27.0,2.0,10.7,3.3,1.7,1.0,0.4,0.1,0.5,0.372,0.3,0.818,2024
Tristan Thompson,C,32.0,49.0,0.0,11.2,3.3,3.6,1.0,0.2,0.3,0.6,0.608,0.0,0.288,2024
Kira Lewis Jr.,PG,22.0,28.0,0.0,9.5,3.2,0.9,1.3,0.3,0.1,0.5,0.37,0.121,0.85,2024
A.J. Lawson,SG,23.0,42.0,0.0,7.4,3.2,1.2,0.5,0.2,0.1,0.3,0.446,0.26,0.652,2024
Zeke Nnaji,PF,23.0,58.0,0.0,9.9,3.2,2.2,0.6,0.3,0.7,0.5,0.463,0.261,0.677,2024
Ish Smith,PG,35.0,43.0,5.0,17.2,3.2,1.8,3.4,0.4,0.1,1.1,0.418,0.5,0.75,2024
JT Thor,PF,21.0,63.0,3.0,12.4,3.2,2.3,0.5,0.2,0.4,0.2,0.437,0.346,0.55,2024
Wesley Matthews,SG,37.0,36.0,3.0,11.5,3.1,1.5,0.6,0.4,0.3,0.2,0.351,0.348,0.75,2024
Dalen Terry,SG,21.0,59.0,2.0,11.5,3.1,1.9,1.4,0.5,0.3,0.5,0.439,0.23,0.581,2024
Mike Muscala,C,32.0,53.0,6.0,11.3,3.0,2.4,0.7,0.2,0.2,0.4,0.359,0.292,0.68,2024
Mike Muscala,C,32.0,24.0,2.0,14.1,4.0,3.1,0.9,0.2,0.3,0.7,0.367,0.275,0.75,2024
Johnny Davis,SG,21.0,50.0,6.0,12.3,3.0,1.4,0.6,0.4,0.2,0.3,0.403,0.35,0.583,2024
Saben Lee,PG,24.0,24.0,0.0,7.7,3.0,1.3,1.3,0.3,0.1,0.3,0.364,0.125,0.744,2024
Olivier-Maxence Prosper,PF,21.0,40.0,1.0,8.4,3.0,2.0,0.6,0.2,0.1,0.2,0.385,0.289,0.683,2024
Jeremiah Robinson-Earl,PF,23.0,39.0,1.0,8.6,2.9,1.9,0.5,0.3,0.1,0.4,0.474,0.333,0.75,2024
Nate Williams,SG,24.0,22.0,0.0,5.9,2.9,1.0,0.3,0.2,0.0,0.2,0.54,0.4,0.538,2024
Orlando Robinson,C,23.0,36.0,7.0,8.4,2.8,2.3,0.9,0.2,0.2,0.5,0.5,0.533,0.76,2024
Leaky Black,SF,24.0,26.0,3.0,10.9,2.7,1.8,0.9,0.3,0.4,0.2,0.481,0.45,0.667,2024
Damian Jones,C,28.0,39.0,0.0,6.9,2.7,1.6,0.4,0.2,0.3,0.3,0.597,0.214,0.857,2024
Furkan Korkmaz,SG,26.0,35.0,0.0,8.6,2.5,0.9,0.7,0.4,0.1,0.3,0.395,0.35,0.7,2024
Alex Len,C,30.0,48.0,0.0,9.3,2.5,2.7,1.0,0.2,0.7,0.6,0.617,0.0,0.588,2024
Markieff Morris,PF,34.0,26.0,1.0,8.3,2.5,1.5,0.6,0.2,0.1,0.5,0.338,0.357,0.833,2024
Harry Giles,C,25.0,23.0,0.0,4.3,2.4,1.3,0.3,0.1,0.1,0.3,0.46,0.214,0.538,2024
AJ Griffin,SF,20.0,20.0,0.0,8.6,2.4,0.9,0.3,0.1,0.1,0.4,0.29,0.256,1.0,2024
Cory Joseph,PG,32.0,26.0,0.0,11.4,2.4,1.2,1.6,0.2,0.1,0.5,0.359,0.31,0.571,2024
Chuma Okeke,SF,25.0,47.0,8.0,9.2,2.3,1.7,0.4,0.2,0.1,0.3,0.357,0.28,0.571,2024
Reggie Bullock,SF,32.0,44.0,0.0,9.5,2.2,1.7,0.3,0.3,0.1,0.2,0.415,0.403,1.0,2024
Trent Forrest,SG,25.0,38.0,0.0,10.9,2.2,1.3,2.4,0.3,0.1,0.5,0.378,0.2,0.765,2024
Andre Jackson Jr.,SG,22.0,57.0,8.0,10.0,2.2,2.0,0.9,0.3,0.1,0.5,0.5,0.37,0.727,2024
Julian Phillips,SF,20.0,40.0,0.0,8.1,2.2,0.9,0.3,0.2,0.2,0.3,0.416,0.316,0.684,2024
Colby Jones,SG,21.0,30.0,0.0,6.4,2.1,1.3,0.7,0.2,0.2,0.3,0.394,0.091,0.545,2024
Kobe Brown,PF,24.0,44.0,0.0,9.0,2.0,1.4,0.6,0.3,0.1,0.2,0.411,0.292,0.5,2024
Jericho Sims,C,25.0,45.0,11.0,13.0,2.0,3.3,0.6,0.2,0.4,0.4,0.691,,0.667,2024
Justin Minaya,SF,24.0,34.0,1.0,11.2,1.8,1.6,0.6,0.3,0.3,0.3,0.297,0.245,0.556,2024
Cody Zeller,C,31.0,43.0,0.0,7.4,1.8,2.6,0.9,0.2,0.1,0.4,0.419,0.333,0.605,2024
Taj Gibson,PF,38.0,20.0,1.0,10.2,1.7,1.9,0.6,0.2,0.4,0.3,0.405,0.2,1.0,2024
P.J. Tucker,PF,38.0,31.0,10.0,15.7,1.7,2.7,0.5,0.5,0.2,0.3,0.36,0.371,1.0,2024
P.J. Tucker,PF,38.0,28.0,7.0,15.0,1.6,2.5,0.6,0.5,0.2,0.2,0.356,0.367,1.0,2024
Kessler Edwards,SF,23.0,54.0,0.0,5.1,1.7,0.8,0.3,0.2,0.1,0.1,0.415,0.385,0.556,2024
Jalen Hood-Schifino,SG,20.0,21.0,0.0,5.2,1.6,0.6,0.4,0.1,0.1,0.4,0.222,0.133,0.6,2024
Josh Minott,SF,21.0,32.0,0.0,2.8,1.6,0.5,0.3,0.2,0.2,0.1,0.472,0.4,0.857,2024
Jalen Pickett,SG,24.0,27.0,0.0,4.5,1.6,0.5,0.8,0.1,0.0,0.3,0.429,0.36,0.75,2024
Ibou Badji,C,21.0,22.0,1.0,10.3,1.5,2.3,0.6,0.1,0.9,0.7,0.636,,0.5,2024
Terry Taylor,PF,24.0,31.0,0.0,6.1,1.5,1.2,0.3,0.2,0.1,0.2,0.513,0.222,0.8,2024
Jerome Robinson,SG,26.0,22.0,0.0,3.7,1.4,0.3,0.2,0.0,0.1,0.1,0.333,0.118,0.636,2024
Nathan Mensah,C,25.0,25.0,0.0,12.3,1.3,2.6,0.4,0.2,0.6,0.6,0.429,,0.75,2024
Jay Huff,C,25.0,20.0,0.0,2.5,1.2,0.6,0.1,0.1,0.2,0.1,0.6,0.333,1.0,2024
Chris Livingston,SF,20.0,21.0,0.0,4.3,1.2,1.0,0.2,0.1,0.0,0.2,0.5,0.2,0.75,2024
Braxton Key,SF,26.0,20.0,0.0,3.0,1.1,0.9,0.5,0.1,0.1,0.1,0.412,0.4,0.75,2024
Admiral Schofield,PF,26.0,23.0,0.0,3.7,1.1,0.7,0.3,0.0,0.0,0.2,0.385,0.375,0.0,2024
Thanasis Antetokounmpo,PF,31.0,34.0,0.0,4.6,0.9,0.4,0.5,0.2,0.1,0.4,0.533,0.0,0.0,2024
Wendell Moore Jr.,SG,22.0,25.0,0.0,3.0,0.7,0.5,0.2,0.2,0.0,0.2,0.5,0.0,,2024
Maxwell Lewis,SF,21.0,34.0,0.0,3.0,0.3,0.1,0.2,0.1,0.0,0.3,0.19,0.111,0.667,2024
Ryan Arcidiacono,PG,29.0,20.0,0.0,2.3,0.0,0.4,0.2,0.1,0.0,0.1,0.0,0.0,,2024
