Player,Pos,Age,G,GS,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%,season
Tyler Cook,SF,23.0,32.0,1.0,13.7,4.9,3.0,0.5,0.3,0.1,0.7,0.67,0.5,0.486,2021
Tyler Cook,SF,23.0,28.0,1.0,15.0,5.5,3.3,0.5,0.3,0.1,0.7,0.68,0.5,0.486,2021
Brandon Goodwin,PG,25.0,47.0,5.0,13.2,4.9,1.5,2.0,0.4,0.0,0.8,0.377,0.311,0.651,2021
E'Twaun Moore,SG,31.0,27.0,1.0,14.4,4.9,1.7,1.5,0.6,0.2,0.9,0.455,0.314,0.857,2021
Langston Galloway,SG,29.0,40.0,0.0,11.0,4.8,1.1,0.7,0.2,0.0,0.3,0.449,0.424,0.957,2021
Wesley Matthews,SG,34.0,58.0,10.0,19.5,4.8,1.6,0.9,0.7,0.3,0.4,0.353,0.335,0.854,2021
Gabe Vincent,PG,24.0,50.0,7.0,13.1,4.8,1.1,1.3,0.4,0.0,0.7,0.378,0.309,0.87,2021
Damian Jones,C,25.0,39.0,10.0,14.0,4.7,3.1,0.7,0.3,0.7,0.7,0.68,0.2,0.724,2021
Troy Brown Jr.,SF,21.0,34.0,0.0,15.4,4.7,3.1,0.9,0.3,0.2,0.6,0.431,0.314,0.714,2021
Troy Brown Jr.,SF,21.0,21.0,0.0,13.7,4.3,2.9,0.9,0.1,0.2,0.8,0.371,0.304,0.667,2021
Boban Marjanović,C,32.0,33.0,3.0,8.2,4.7,3.9,0.3,0.1,0.2,0.4,0.508,0.125,0.816,2021
Aaron Nesmith,SF,21.0,46.0,1.0,14.5,4.7,2.8,0.5,0.3,0.2,0.5,0.438,0.37,0.786,2021
Grant Williams,PF,22.0,63.0,9.0,18.1,4.7,2.8,1.0,0.5,0.4,0.9,0.437,0.372,0.588,2021
Nassir Little,PF,20.0,48.0,2.0,13.3,4.6,2.7,0.5,0.1,0.3,0.4,0.467,0.35,0.8,2021
Semi Ojeleye,PF,26.0,56.0,15.0,17.0,4.6,2.6,0.7,0.3,0.0,0.4,0.403,0.367,0.75,2021
Onyeka Okongwu,C,20.0,50.0,4.0,12.0,4.6,3.3,0.4,0.5,0.7,0.6,0.644,0.0,0.632,2021
JaKarr Sampson,PF,27.0,29.0,4.0,10.9,4.6,2.7,0.1,0.1,0.5,0.5,0.496,0.2,0.655,2021
Rodney Hood,SF,28.0,55.0,5.0,17.1,4.5,1.9,1.0,0.4,0.1,0.7,0.362,0.301,0.857,2021
Rodney Hood,SF,28.0,38.0,5.0,19.1,4.7,1.9,1.2,0.5,0.1,0.8,0.363,0.298,0.75,2021
Solomon Hill,PF,29.0,71.0,16.0,21.3,4.5,3.0,1.1,0.7,0.2,0.6,0.359,0.321,0.761,2021
Kelan Martin,SF,25.0,35.0,0.0,9.2,4.5,2.2,0.5,0.3,0.3,0.5,0.449,0.4,0.9,2021
Al-Farouq Aminu,PF,30.0,23.0,14.0,18.9,4.4,4.8,1.3,0.8,0.4,1.2,0.384,0.216,0.818,2021
Andre Iguodala,SF,37.0,63.0,5.0,21.3,4.4,3.5,2.3,0.9,0.6,1.1,0.383,0.33,0.658,2021
Stanley Johnson,PF,24.0,61.0,13.0,16.5,4.4,2.5,1.5,0.9,0.3,0.9,0.382,0.328,0.8,2021
Yuta Watanabe,SF,26.0,50.0,4.0,14.5,4.4,3.2,0.8,0.5,0.4,0.4,0.439,0.4,0.828,2021
Chandler Hutchison,SF,24.0,25.0,1.0,13.8,4.3,3.1,0.7,0.5,0.2,0.8,0.379,0.364,0.84,2021
John Konchar,SG,24.0,43.0,0.0,13.4,4.3,3.0,1.1,0.7,0.2,0.4,0.5,0.375,0.833,2021
Mike Scott,PF,32.0,51.0,12.0,16.7,4.2,2.4,0.8,0.5,0.3,0.4,0.36,0.342,0.667,2021
DaQuan Jeffries,SG,23.0,31.0,5.0,15.9,4.1,2.3,0.7,0.5,0.3,0.5,0.417,0.299,0.875,2021
Jevon Carter,PG,25.0,60.0,1.0,12.0,4.1,1.5,1.2,0.5,0.2,0.3,0.422,0.371,0.571,2021
Josh Hall,SF,20.0,21.0,1.0,16.0,4.1,2.8,1.3,0.2,0.0,1.2,0.303,0.108,0.5,2021
Kevon Looney,C,24.0,61.0,34.0,19.0,4.1,5.3,2.0,0.3,0.4,0.6,0.548,0.235,0.646,2021
Nico Mannion,PG,19.0,30.0,1.0,12.1,4.1,1.5,2.3,0.5,0.0,1.0,0.342,0.367,0.821,2021
Lamar Stevens,PF,23.0,40.0,0.0,12.5,4.1,2.4,0.6,0.4,0.3,0.6,0.456,0.16,0.725,2021
Obi Toppin,PF,22.0,62.0,0.0,11.0,4.1,2.2,0.5,0.3,0.2,0.4,0.498,0.306,0.731,2021
Paul Watson,SF,26.0,27.0,2.0,11.0,4.1,1.7,0.6,0.2,0.1,0.3,0.463,0.469,0.625,2021
Chris Chiozza,PG,25.0,22.0,1.0,10.5,4.0,1.1,3.0,0.3,0.3,0.7,0.352,0.31,0.765,2021
Carsen Edwards,SG,22.0,31.0,1.0,8.9,4.0,0.8,0.5,0.2,0.0,0.2,0.423,0.286,0.846,2021
Cody Martin,SF,25.0,52.0,10.0,16.3,4.0,3.1,1.7,0.7,0.2,0.8,0.441,0.276,0.581,2021
Brodric Thomas,SG,24.0,32.0,1.0,12.5,3.9,1.7,0.9,0.5,0.3,0.7,0.361,0.271,0.674,2021
Brodric Thomas,SG,24.0,28.0,1.0,13.4,4.1,1.8,0.9,0.5,0.3,0.6,0.366,0.283,0.667,2021
Justin James,SF,24.0,36.0,0.0,8.6,3.9,0.8,0.6,0.2,0.1,0.4,0.468,0.368,0.583,2021
Kevin Knox,SF,21.0,42.0,0.0,11.0,3.9,1.5,0.5,0.3,0.1,0.4,0.392,0.393,0.8,2021
Matisse Thybulle,SG,23.0,65.0,8.0,20.0,3.9,1.9,1.0,1.6,1.1,0.5,0.42,0.301,0.444,2021
Nathan Knight,PF,23.0,33.0,0.0,8.5,3.8,2.2,0.2,0.3,0.3,0.5,0.37,0.182,0.8,2021
Skylar Mays,SG,23.0,33.0,0.0,8.2,3.8,1.1,0.9,0.4,0.1,0.3,0.449,0.35,0.88,2021
Tremont Waters,PG,23.0,26.0,3.0,9.2,3.8,0.8,2.4,0.6,0.0,1.0,0.405,0.395,0.941,2021
P.J. Tucker,PF,35.0,52.0,33.0,26.1,3.7,3.9,1.2,0.8,0.4,0.8,0.373,0.336,0.75,2021
P.J. Tucker,PF,35.0,32.0,32.0,30.0,4.4,4.6,1.4,0.9,0.6,1.0,0.366,0.314,0.783,2021
P.J. Tucker,PF,35.0,20.0,1.0,19.9,2.6,2.8,0.8,0.5,0.1,0.4,0.391,0.394,0.6,2021
Isaiah Joe,SG,21.0,41.0,1.0,9.3,3.7,0.9,0.5,0.3,0.1,0.3,0.361,0.368,0.75,2021
Luka Šamanić,PF,21.0,33.0,4.0,9.3,3.7,2.1,0.5,0.2,0.2,0.6,0.448,0.279,0.552,2021
Javonte Green,SF,27.0,41.0,2.0,11.5,3.6,1.7,0.4,0.7,0.1,0.5,0.52,0.333,0.75,2021
Javonte Green,SF,27.0,25.0,2.0,13.8,4.2,2.1,0.4,0.7,0.1,0.5,0.549,0.318,0.667,2021
Luke Kornet,C,25.0,31.0,2.0,11.2,3.4,2.2,0.8,0.1,1.0,0.2,0.436,0.254,0.5,2021
Wenyen Gabriel,PF,23.0,21.0,0.0,11.5,3.4,2.6,0.5,0.4,0.4,0.7,0.4,0.406,0.647,2021
Paul Reed,PF,21.0,26.0,0.0,6.8,3.4,2.3,0.5,0.4,0.5,0.5,0.538,0.0,0.5,2021
Quinn Cook,PG,27.0,23.0,0.0,6.8,3.3,0.7,0.8,0.2,0.0,0.3,0.426,0.423,0.875,2021
Amir Coffey,SG,23.0,44.0,1.0,9.0,3.2,1.0,0.5,0.2,0.0,0.3,0.437,0.411,0.711,2021
Zeke Nnaji,PF,20.0,42.0,1.0,9.5,3.2,1.5,0.2,0.2,0.1,0.2,0.481,0.407,0.8,2021
Matt Thomas,SG,26.0,45.0,0.0,7.2,3.1,1.0,0.4,0.1,0.0,0.3,0.394,0.338,0.857,2021
Matt Thomas,SG,26.0,26.0,0.0,7.4,2.7,0.8,0.3,0.1,0.0,0.2,0.387,0.415,0.857,2021
Gary Clark,SF,26.0,39.0,11.0,16.8,3.1,2.9,0.8,0.3,0.2,0.4,0.303,0.287,0.8,2021
Gary Clark,SF,26.0,35.0,11.0,18.2,3.4,3.2,0.9,0.3,0.2,0.5,0.305,0.287,0.8,2021
Ryan Arcidiacono,PG,26.0,44.0,0.0,10.2,3.1,1.5,1.3,0.2,0.0,0.2,0.419,0.373,0.65,2021
Anthony Gill,PF,28.0,26.0,4.0,8.4,3.1,2.0,0.4,0.4,0.2,0.3,0.5,0.292,0.813,2021
Alfonzo McKinnie,SF,28.0,39.0,0.0,6.6,3.1,1.4,0.2,0.2,0.0,0.1,0.516,0.41,0.556,2021
Nicolò Melli,PF,30.0,45.0,4.0,12.6,3.0,2.7,1.0,0.3,0.1,0.3,0.326,0.271,0.76,2021
Nicolò Melli,PF,30.0,22.0,0.0,11.0,2.0,2.6,1.1,0.4,0.0,0.3,0.254,0.189,0.857,2021
Nicolò Melli,PF,30.0,23.0,4.0,14.1,4.0,2.8,0.8,0.2,0.1,0.2,0.378,0.333,0.722,2021
Sam Merrill,SG,24.0,30.0,2.0,7.8,3.0,1.0,0.7,0.3,0.0,0.3,0.444,0.447,1.0,2021
Reggie Perry,PF,20.0,26.0,0.0,8.1,3.0,2.8,0.5,0.2,0.2,0.6,0.41,0.19,0.769,2021
Thanasis Antetokounmpo,SF,28.0,57.0,3.0,9.7,2.9,2.2,0.8,0.4,0.2,0.8,0.489,0.241,0.51,2021
Trent Forrest,PG,22.0,30.0,0.0,10.1,2.9,1.5,1.5,0.3,0.1,0.7,0.451,0.192,1.0,2021
Harry Giles,C,22.0,38.0,0.0,9.2,2.8,3.5,0.8,0.2,0.3,0.5,0.433,0.348,0.593,2021
Kyle Guy,PG,23.0,31.0,0.0,7.6,2.8,1.1,1.0,0.2,0.0,0.4,0.33,0.283,0.8,2021
Markus Howard,SG,21.0,37.0,1.0,5.5,2.8,0.6,0.5,0.1,0.0,0.5,0.377,0.277,0.778,2021
Frank Ntilikina,PG,22.0,33.0,4.0,9.8,2.7,0.9,0.6,0.5,0.1,0.3,0.367,0.479,0.444,2021
Keita Bates-Diop,SF,25.0,30.0,0.0,8.2,2.6,1.6,0.4,0.4,0.2,0.2,0.448,0.294,0.667,2021
Josh Green,SG,20.0,39.0,5.0,11.4,2.6,2.0,0.7,0.4,0.1,0.4,0.452,0.16,0.565,2021
Tre Jones,PG,21.0,37.0,1.0,7.3,2.5,0.6,1.1,0.2,0.0,0.4,0.474,0.6,0.895,2021
KZ Okpala,PF,21.0,37.0,9.0,12.1,2.5,1.8,0.5,0.3,0.3,0.4,0.375,0.24,0.533,2021
Mfiondu Kabengele,PF,23.0,39.0,0.0,7.2,2.4,1.5,0.4,0.2,0.3,0.4,0.371,0.26,0.8,2021
Mfiondu Kabengele,PF,23.0,23.0,0.0,4.1,1.2,0.6,0.2,0.1,0.1,0.3,0.281,0.222,0.833,2021
Wes Iwundu,SF,26.0,41.0,4.0,13.1,2.4,2.2,0.4,0.4,0.1,0.5,0.333,0.122,0.839,2021
Wes Iwundu,SF,26.0,23.0,3.0,12.5,2.1,1.9,0.4,0.4,0.1,0.3,0.327,0.13,0.857,2021
Jarrell Brantley,PF,24.0,28.0,0.0,4.9,2.3,1.0,0.5,0.3,0.1,0.3,0.481,0.429,1.0,2021
CJ Elleby,SF,20.0,30.0,0.0,6.4,2.3,1.1,0.3,0.2,0.1,0.2,0.379,0.206,0.733,2021
Quinndary Weatherspoon,SG,24.0,20.0,0.0,6.1,2.3,0.6,0.4,0.4,0.1,0.5,0.457,0.167,0.813,2021
Bol Bol,PF,21.0,32.0,2.0,5.0,2.2,0.8,0.2,0.1,0.3,0.4,0.431,0.375,0.667,2021
Shaquille Harrison,SG,27.0,34.0,0.0,9.8,2.1,1.4,0.7,0.5,0.1,0.3,0.333,0.188,0.818,2021
Vlatko Čančar,PF,23.0,41.0,1.0,6.9,2.1,1.2,0.3,0.3,0.0,0.3,0.458,0.273,0.769,2021
Ed Davis,C,31.0,23.0,7.0,13.0,2.1,5.0,0.9,0.6,0.6,0.3,0.432,,0.833,2021
Deividas Sirvydis,SG,20.0,20.0,0.0,6.7,2.1,1.5,0.3,0.1,0.0,0.3,0.35,0.357,0.5,2021
Sindarius Thornwell,SG,26.0,21.0,1.0,10.3,2.0,0.9,1.0,0.6,0.1,0.3,0.326,0.304,0.5,2021
Isaac Bonga,SF,21.0,40.0,8.0,10.8,2.0,1.7,0.6,0.3,0.2,0.6,0.37,0.277,0.625,2021
Devontae Cacok,PF,24.0,20.0,1.0,4.9,2.0,1.6,0.1,0.3,0.2,0.3,0.586,,0.455,2021
Nate Hinton,SG,21.0,21.0,0.0,4.4,2.0,0.4,0.4,0.3,0.1,0.2,0.357,0.211,0.7,2021
Jalen Smith,PF,20.0,27.0,1.0,5.8,2.0,1.4,0.1,0.0,0.2,0.3,0.44,0.235,0.714,2021
Miye Oni,SG,23.0,54.0,0.0,9.6,1.9,1.6,0.5,0.2,0.1,0.3,0.354,0.341,0.833,2021
Cassius Winston,PG,22.0,22.0,0.0,4.5,1.9,0.4,0.5,0.1,0.0,0.2,0.424,0.471,0.833,2021
Daniel Oturu,C,21.0,30.0,0.0,5.4,1.8,1.6,0.3,0.1,0.2,0.3,0.423,0.2,0.75,2021
Rodions Kurucs,PF,22.0,21.0,0.0,6.0,1.5,1.1,0.5,0.4,0.2,0.6,0.344,0.286,0.75,2021
Bruno Fernando,C,22.0,33.0,0.0,6.8,1.5,2.4,0.3,0.1,0.1,0.6,0.409,0.0,0.682,2021
Cassius Stanley,SG,21.0,24.0,0.0,3.9,1.5,0.8,0.0,0.0,0.1,0.0,0.302,0.231,0.778,2021
Juwan Morgan,PF,23.0,29.0,0.0,5.1,1.2,1.0,0.3,0.1,0.0,0.1,0.467,0.308,0.429,2021
