Player,season,cluster_kmeans,archetype,silhouette_val,PC1,PC2,PER,TS_pct,BPM,VORP,ast_pct,reb_pct,blk_pct,stl_pct,tov_pct
Spencer Hawes,2017,5,Utility Bench,-0.03019075117373356,0.612413796694151,-0.8391407298269414,14.8,0.545,-0.1,0.3,16.1,12.8,3.6,1.0,14.7
Spencer Hawes,2017,5,Utility Bench,-0.03019075117373356,0.612413796694151,-0.8391407298269414,14.8,0.545,-0.1,0.3,16.1,12.8,3.6,1.0,14.7
Stanley Johnson,2016,4,Stretch Big,0.3199471801883399,-2.20305451598504,0.29151275444358804,8.7,0.46,-3.3,-0.5,10.8,9.9,0.5,1.6,15.0
Stanley Johnson,2017,4,Stretch Big,0.24928855388786078,-2.317770383322387,0.6492031725506523,7.2,0.436,-3.0,-0.3,10.5,7.5,1.5,2.1,15.5
Stanley Johnson,2018,4,Stretch Big,0.08791638882173462,-1.9891672796096656,0.6799419318469127,9.0,0.48,-2.9,-0.4,8.5,7.3,0.7,2.5,11.0
Stanley Johnson,2019,0,Elite Scorer,0.027338153948146857,-1.379352292529471,0.6969642695090565,9.6,0.485,-2.2,0.0,10.6,9.7,1.0,2.4,14.7
Stanley Johnson,2019,0,Elite Scorer,0.027338153948146857,-1.379352292529471,0.6969642695090565,9.6,0.485,-2.2,0.0,10.6,9.7,1.0,2.4,14.7
Stanley Johnson,2019,0,Elite Scorer,0.10964798147961959,-1.2112019824197346,0.6184056744775179,9.8,0.482,-1.6,0.1,9.4,9.9,1.1,2.5,12.9
Stanley Johnson,2019,0,Elite Scorer,0.10964798147961959,-1.2112019824197346,0.6184056744775179,9.8,0.482,-1.6,0.1,9.4,9.9,1.1,2.5,12.9
Stanley Johnson,2020,3,Playmaking Guard,0.035533479815909236,-1.0313504348587046,0.4660989909025788,9.9,0.454,-2.5,0.0,19.4,13.0,2.6,1.9,18.5
Stanley Johnson,2021,0,Elite Scorer,0.09872488180994973,-1.2543279504697185,0.6889891475638907,8.8,0.519,-2.5,-0.1,12.0,8.4,1.8,2.5,17.4
Stanley Johnson,2022,2,Defensive Anchor,0.0836050664848265,-1.1443788512633684,0.03442911493988866,10.5,0.564,-2.7,-0.2,9.8,7.6,1.1,1.9,11.0
Stanley Johnson,2023,3,Playmaking Guard,0.0867671785539038,0.3647200407080244,0.4459515967667963,13.5,0.625,-1.0,0.1,19.0,11.1,1.1,1.6,19.2
Stanley Umude,2024,2,Defensive Anchor,0.2784542894494084,-0.1552034690896395,-1.2255075546174272,11.4,0.647,-1.6,0.0,4.9,9.3,2.0,1.3,12.5
Stephen Curry,2016,1,3-and-D Wing,0.3100757560744422,8.834651208500722,5.012289180738194,31.5,0.669,11.9,9.5,33.7,8.6,0.4,3.0,12.9
Stephen Curry,2017,1,3-and-D Wing,0.404497017419515,5.305900490355387,3.8336137128744685,24.6,0.624,6.9,5.9,31.2,7.3,0.5,2.6,13.0
Stephen Curry,2018,1,3-and-D Wing,0.39922101319847597,5.487084238402731,3.0368578274001616,28.2,0.675,7.7,4.0,30.3,9.0,0.4,2.4,13.3
Stephen Curry,2019,1,3-and-D Wing,0.44233001473387573,4.934904914495144,2.403871099097161,24.4,0.641,6.6,5.1,24.2,8.4,0.9,1.9,11.6
Stephen Curry,2021,1,3-and-D Wing,0.4405142654245323,5.890828759152529,3.1347089433313116,26.3,0.655,8.7,5.8,30.5,8.5,0.3,1.7,12.2
Stephen Curry,2022,1,3-and-D Wing,0.4609004116765204,4.054915089361997,2.828084673225864,21.4,0.601,5.8,4.4,30.4,8.3,1.0,1.9,13.2
Stephen Curry,2023,1,3-and-D Wing,0.4515737610831382,5.115584247008253,2.283727592800811,24.1,0.656,7.5,4.7,30.0,9.7,0.9,1.3,12.5
Stephen Curry,2024,1,3-and-D Wing,0.38711717719239597,3.6824015906783045,1.8803442669497932,20.6,0.616,5.2,4.4,24.7,7.4,1.0,1.1,11.7
Sterling Brown,2018,4,Stretch Big,0.17076782869577753,-1.6009860988047218,-0.5145223782144726,9.1,0.503,-3.1,-0.2,4.5,10.8,1.4,2.0,10.4
Sterling Brown,2019,2,Defensive Anchor,0.2335492253313374,-0.8364137947728826,-0.22291192000778137,10.9,0.563,-1.5,0.1,10.7,9.0,0.7,1.1,12.2
Sterling Brown,2020,4,Stretch Big,0.1786921817156061,-1.3812366142252444,-0.05148877753998826,9.5,0.486,-2.0,0.0,8.6,11.8,0.8,1.7,13.3
Sterling Brown,2021,2,Defensive Anchor,0.32342741888361926,-0.5322711471847892,-0.45284431318306706,11.1,0.597,-1.6,0.1,8.4,9.7,0.9,1.5,10.5
Sterling Brown,2022,4,Stretch Big,0.19992205514535932,-1.630793760735619,-0.8159852542567175,8.4,0.495,-2.9,-0.1,7.5,13.2,1.0,1.1,12.5
Steve Blake,2016,3,Playmaking Guard,0.30005578534663596,-1.4614764273199323,2.20342815339978,9.8,0.51,-2.4,-0.1,29.5,4.9,0.4,1.2,24.6
Steven Adams,2016,5,Utility Bench,0.13376378542073555,1.370300261083755,-1.8393765691294255,15.5,0.621,0.2,1.1,4.3,14.4,3.3,1.0,14.1
Steven Adams,2017,5,Utility Bench,0.0011124015626669864,1.2088476900222274,-0.8880285930663737,16.5,0.589,-0.2,1.1,5.4,14.2,2.6,1.8,16.0
Steven Adams,2018,5,Utility Bench,0.16699529451630932,2.613074904885064,-1.0221740034457638,20.6,0.63,1.1,2.0,5.5,15.3,2.8,1.8,13.3
Steven Adams,2019,5,Utility Bench,-0.028532907135331978,2.1128065721172615,-0.529214440004863,18.5,0.591,1.1,2.1,6.6,14.7,2.4,2.0,12.6
Steven Adams,2020,5,Utility Bench,0.25287968895807544,3.246194740446855,-0.9617593410137999,20.5,0.604,2.9,2.1,13.2,19.2,3.4,1.5,14.2
Steven Adams,2021,5,Utility Bench,0.11476910912988213,1.1017730882274703,-0.9812054306126703,15.1,0.596,-0.3,0.7,9.1,17.4,2.2,1.6,17.5
Steven Adams,2022,5,Utility Bench,0.15907026302485835,2.4441375547411495,-0.2762905839208399,17.6,0.56,2.0,2.0,16.1,19.9,2.7,1.6,19.6
Steven Adams,2023,5,Utility Bench,0.27490760138160064,1.9304264342480715,-1.5857114515473791,17.5,0.564,0.6,0.7,11.2,22.7,3.7,1.5,19.8
Svi Mykhailiuk,2019,4,Stretch Big,0.3680401703230844,-3.2361397251774924,0.7454217601738192,6.0,0.447,-5.0,-0.3,10.9,4.2,0.2,1.5,12.4
Svi Mykhailiuk,2019,4,Stretch Big,0.3680401703230844,-3.2361397251774924,0.7454217601738192,6.0,0.447,-5.0,-0.3,10.9,4.2,0.2,1.5,12.4
Svi Mykhailiuk,2019,4,Stretch Big,0.37132646286814786,-3.2974600271297505,0.6031125578191935,5.8,0.451,-5.2,-0.3,10.1,4.2,0.2,1.4,12.4
Svi Mykhailiuk,2019,4,Stretch Big,0.37132646286814786,-3.2974600271297505,0.6031125578191935,5.8,0.451,-5.2,-0.3,10.1,4.2,0.2,1.4,12.4
Svi Mykhailiuk,2020,2,Defensive Anchor,0.19142579630165876,-1.0546213014252463,0.6280065619380671,11.2,0.578,-1.9,0.0,12.3,4.7,0.3,1.6,12.3
Svi Mykhailiuk,2021,4,Stretch Big,0.11491508864913698,-1.4086705994056903,0.6856011210771066,10.4,0.529,-2.6,-0.2,12.9,6.6,0.8,1.9,14.3
Svi Mykhailiuk,2021,4,Stretch Big,0.11491508864913698,-1.4086705994056903,0.6856011210771066,10.4,0.529,-2.6,-0.2,12.9,6.6,0.8,1.9,14.3
Svi Mykhailiuk,2021,4,Stretch Big,0.11491508864913698,-1.4086705994056903,0.6856011210771066,10.4,0.529,-2.6,-0.2,12.9,6.6,0.8,1.9,14.3
Svi Mykhailiuk,2021,0,Elite Scorer,0.01638904700590812,-1.1895380549046697,0.9439637901905278,10.2,0.527,-1.8,0.0,13.5,6.5,0.8,2.1,14.2
Svi Mykhailiuk,2021,0,Elite Scorer,0.01638904700590812,-1.1895380549046697,0.9439637901905278,10.2,0.527,-1.8,0.0,13.5,6.5,0.8,2.1,14.2
Svi Mykhailiuk,2021,0,Elite Scorer,0.01638904700590812,-1.1895380549046697,0.9439637901905278,10.2,0.527,-1.8,0.0,13.5,6.5,0.8,2.1,14.2
Svi Mykhailiuk,2021,4,Stretch Big,0.14998272934723567,-1.531941936804033,0.472310792186151,10.6,0.531,-3.3,-0.2,12.3,6.7,0.8,1.7,14.4
Svi Mykhailiuk,2021,4,Stretch Big,0.14998272934723567,-1.531941936804033,0.472310792186151,10.6,0.531,-3.3,-0.2,12.3,6.7,0.8,1.7,14.4
Svi Mykhailiuk,2021,4,Stretch Big,0.14998272934723567,-1.531941936804033,0.472310792186151,10.6,0.531,-3.3,-0.2,12.3,6.7,0.8,1.7,14.4
Svi Mykhailiuk,2022,4,Stretch Big,0.1790982647386571,-1.7971010980244793,0.32069659696925634,9.6,0.509,-2.9,-0.2,8.8,7.0,0.5,1.8,11.3
Svi Mykhailiuk,2023,2,Defensive Anchor,0.29486049466487113,-0.08353479576066922,0.6994812322760129,14.0,0.584,-0.1,0.2,16.5,6.1,0.7,1.5,11.2
Svi Mykhailiuk,2024,2,Defensive Anchor,0.31108820196197984,-0.9614096360073983,0.04356323220946469,11.7,0.575,-1.8,0.0,11.0,6.7,0.2,1.3,7.8
T.J. Leaf,2018,2,Defensive Anchor,0.1147319886241443,-1.4910533746371197,-1.5628631665641501,10.7,0.545,-3.1,-0.1,2.8,10.1,0.8,0.5,6.5
T.J. Leaf,2019,2,Defensive Anchor,0.16230426019417177,0.7009182639391681,-1.9935670932807814,16.9,0.572,-0.3,0.2,6.9,13.3,3.2,0.8,5.8
T.J. Leaf,2020,0,Elite Scorer,0.0072448684431308825,-0.8084090742741675,-0.8250243952953257,12.9,0.451,-2.4,0.0,5.7,17.5,1.6,2.2,7.9
T.J. McConnell,2016,3,Playmaking Guard,0.23038986237369868,0.0484680004529983,3.4897711459452077,14.5,0.511,-1.2,0.3,37.2,8.5,0.5,2.9,22.5
T.J. McConnell,2017,3,Playmaking Guard,0.20970911209013168,-0.08004575296527021,3.916822697597689,13.7,0.504,-1.0,0.5,37.5,6.5,0.4,3.1,22.4
T.J. McConnell,2018,3,Playmaking Guard,0.1412226121880561,0.1428018768147216,2.4898078112878297,12.5,0.545,0.0,0.9,24.5,7.1,0.6,2.6,20.4
T.J. McConnell,2019,3,Playmaking Guard,0.15079704116626286,-0.06542681897988986,2.132630952438599,13.4,0.555,-0.9,0.4,24.7,6.3,0.9,2.5,17.3
T.J. McConnell,2020,3,Playmaking Guard,0.3202107845582919,0.8325209771160417,2.942433876308134,16.5,0.54,0.5,0.8,37.6,7.8,0.7,2.0,18.9
T.J. McConnell,2021,3,Playmaking Guard,0.03169161023392018,1.7547251269682478,3.595006621124419,16.9,0.583,1.4,1.5,34.3,7.7,1.0,3.4,20.9
T.J. McConnell,2022,3,Playmaking Guard,0.08947186277957603,0.47846744901545024,1.996255550825792,15.1,0.525,0.9,0.5,28.7,7.7,1.3,2.2,11.7
T.J. McConnell,2023,3,Playmaking Guard,0.20715637163332576,1.3632104843663089,3.167959786422781,16.8,0.59,0.5,1.0,37.9,8.5,0.6,2.5,20.6
T.J. McConnell,2024,1,3-and-D Wing,0.10451560667949736,2.539181518124575,3.605718827373496,20.9,0.586,3.0,1.6,41.8,8.4,0.5,2.6,14.8
T.J. Warren,2016,2,Defensive Anchor,0.2686291845144007,-0.09649783912403832,-0.16216784541938456,15.7,0.549,-0.5,0.4,7.2,7.5,1.2,1.7,6.4
T.J. Warren,2017,2,Defensive Anchor,0.1993508938312512,0.055401094031921345,-0.35506009562628854,15.6,0.539,-0.6,0.7,5.8,9.0,1.5,1.8,6.1
T.J. Warren,2018,2,Defensive Anchor,0.28741159551324946,0.21746288314374584,-0.35504775590769494,17.6,0.541,-0.7,0.7,7.2,8.3,1.5,1.5,6.7
T.J. Warren,2019,2,Defensive Anchor,0.20728616457268087,0.39583105918402905,-0.22414766182402399,16.3,0.58,-0.2,0.6,7.7,7.1,1.8,1.8,7.2
T.J. Warren,2020,2,Defensive Anchor,0.17972509580959478,1.389958995086193,-0.004425748237498776,18.4,0.61,1.1,1.7,7.1,7.0,1.4,1.7,7.2
T.J. Warren,2023,2,Defensive Anchor,0.2858161531554023,-0.5579411176769993,-0.5873171444984769,13.5,0.55,-2.0,0.0,8.7,9.8,1.5,1.6,6.5
T.J. Warren,2023,2,Defensive Anchor,0.2858161531554023,-0.5579411176769993,-0.5873171444984769,13.5,0.55,-2.0,0.0,8.7,9.8,1.5,1.6,6.5
T.J. Warren,2023,2,Defensive Anchor,0.3605550030140408,-0.4492508061498793,-0.4441615327402468,14.3,0.576,-2.0,0.0,9.1,8.3,1.2,1.5,7.3
T.J. Warren,2023,2,Defensive Anchor,0.3605550030140408,-0.4492508061498793,-0.4441615327402468,14.3,0.576,-2.0,0.0,9.1,8.3,1.2,1.5,7.3
Taj Gibson,2016,5,Utility Bench,-0.09491546593784783,0.8937604838469071,-1.1361454836159297,15.7,0.556,0.0,1.0,8.3,13.7,2.9,1.2,12.1
Taj Gibson,2017,2,Defensive Anchor,0.22536512965878516,-0.0013929796132739842,-1.4973382949981777,15.0,0.543,-1.5,0.2,5.9,13.2,2.6,1.0,11.9
Taj Gibson,2017,2,Defensive Anchor,0.22536512965878516,-0.0013929796132739842,-1.4973382949981777,15.0,0.543,-1.5,0.2,5.9,13.2,2.6,1.0,11.9
Taj Gibson,2017,2,Defensive Anchor,0.22536512965878516,-0.0013929796132739842,-1.4973382949981777,15.0,0.543,-1.5,0.2,5.9,13.2,2.6,1.0,11.9
Taj Gibson,2017,2,Defensive Anchor,0.1882937060409833,0.20362948675943884,-1.5523988605349206,15.4,0.549,-1.2,0.3,6.5,13.7,2.6,0.9,11.7
Taj Gibson,2017,2,Defensive Anchor,0.1882937060409833,0.20362948675943884,-1.5523988605349206,15.4,0.549,-1.2,0.3,6.5,13.7,2.6,0.9,11.7
Taj Gibson,2017,2,Defensive Anchor,0.1882937060409833,0.20362948675943884,-1.5523988605349206,15.4,0.549,-1.2,0.3,6.5,13.7,2.6,0.9,11.7
Taj Gibson,2017,2,Defensive Anchor,0.07599664384746965,-0.616629191215048,-1.2500826242761494,13.8,0.528,-2.5,-0.1,4.2,11.7,2.5,1.4,12.5
Taj Gibson,2017,2,Defensive Anchor,0.07599664384746965,-0.616629191215048,-1.2500826242761494,13.8,0.528,-2.5,-0.1,4.2,11.7,2.5,1.4,12.5
Taj Gibson,2017,2,Defensive Anchor,0.07599664384746965,-0.616629191215048,-1.2500826242761494,13.8,0.528,-2.5,-0.1,4.2,11.7,2.5,1.4,12.5
Taj Gibson,2018,2,Defensive Anchor,0.28147116648689063,0.7968622128764611,-1.2931146340883863,15.4,0.61,-0.5,1.0,5.2,12.4,1.9,1.1,9.8
Taj Gibson,2019,5,Utility Bench,-0.09492695111132438,1.3124873434546394,-1.1149293456692375,17.8,0.612,-0.1,0.8,7.3,14.5,2.0,1.5,10.6
Taj Gibson,2020,5,Utility Bench,-0.02133549391100958,0.769420026817658,-1.4746273977270872,16.1,0.61,-1.1,0.2,7.6,13.9,2.8,1.3,13.1
Taj Gibson,2021,5,Utility Bench,0.2299292802867639,2.153472958627016,-2.1124903488623223,16.0,0.661,1.3,0.8,5.4,14.5,5.0,1.7,10.8
Taj Gibson,2022,5,Utility Bench,-0.010874019521129274,0.1502919574508085,-2.1715952041260698,12.0,0.606,-2.0,0.0,4.9,13.0,4.2,1.2,12.5
Taj Gibson,2023,2,Defensive Anchor,0.07032482978977656,-0.6524811483868901,-0.732307993682721,11.4,0.585,-3.2,-0.1,9.6,10.8,2.1,1.5,15.3
Taj Gibson,2024,4,Stretch Big,0.2922826103851076,-2.5738619797983744,-1.5109522851998336,5.9,0.449,-5.3,-0.2,6.9,10.2,3.2,0.7,11.7
Talen Horton-Tucker,2021,3,Playmaking Guard,0.03892550011955033,-0.2801255408901089,1.5325680328813571,12.9,0.536,-1.2,0.3,20.8,7.3,1.4,2.4,16.1
Talen Horton-Tucker,2022,4,Stretch Big,0.18202342392841023,-1.5524452344445208,0.43938418083530295,11.0,0.503,-3.3,-0.5,14.9,6.9,1.7,1.9,12.1
Talen Horton-Tucker,2023,3,Playmaking Guard,0.3152265959228584,-0.3156633791097858,1.2184642057141457,13.7,0.508,-1.6,0.2,27.4,8.6,1.9,1.5,15.5
Talen Horton-Tucker,2024,3,Playmaking Guard,0.08875937745689993,-0.4136132800572278,1.6286864778059142,13.4,0.503,-1.2,0.2,25.5,6.6,1.7,2.2,11.2
Tari Eason,2023,0,Elite Scorer,0.25280130717375315,0.20729209896826664,-0.5857033195572391,15.2,0.525,-1.7,0.1,7.4,15.4,2.6,2.6,12.2
Tari Eason,2024,0,Elite Scorer,0.22375314849343242,1.5003654770951325,-0.5680489902537604,17.1,0.528,1.6,0.4,8.3,17.1,3.6,3.1,8.9
Tarik Black,2016,5,Utility Bench,-0.05674157424107367,-0.4954729712888566,-1.7933757393779728,12.3,0.537,-3.3,-0.2,5.2,17.0,2.9,1.4,15.1
Tarik Black,2017,5,Utility Bench,0.08653550228161146,-0.002833230750048151,-2.0912601552144174,15.0,0.56,-3.2,-0.3,5.3,17.2,3.3,1.3,14.5
Tarik Black,2018,5,Utility Bench,0.1422547954511936,0.5364200366827939,-2.1371427396139158,14.3,0.582,-2.6,-0.1,3.7,17.1,4.8,1.9,18.4
Taurean Prince,2017,0,Elite Scorer,0.07822875054591569,-1.0017267754159624,0.05104357758575595,9.8,0.513,-1.8,0.0,8.4,8.8,2.4,2.2,15.7
Taurean Prince,2018,0,Elite Scorer,-0.04702489948611032,-0.18638645455776862,0.43845118180871046,12.8,0.549,-1.1,0.6,13.9,8.8,1.5,1.7,15.3
Taurean Prince,2019,2,Defensive Anchor,0.192956840599506,-0.7809864046803551,0.16498748210912484,11.9,0.575,-2.0,0.0,11.1,6.7,1.1,1.6,13.4
Taurean Prince,2020,4,Stretch Big,0.2697338965292551,-1.7151611919778018,-0.24706224814096045,9.1,0.497,-2.9,-0.4,9.2,10.6,1.1,1.5,14.0
Taurean Prince,2021,2,Defensive Anchor,0.16530482998909257,-0.6048965748130114,-0.2725302827705988,12.1,0.54,-1.8,0.0,12.8,8.8,2.3,1.5,11.5
Taurean Prince,2021,2,Defensive Anchor,0.16530482998909257,-0.6048965748130114,-0.2725302827705988,12.1,0.54,-1.8,0.0,12.8,8.8,2.3,1.5,11.5
Taurean Prince,2021,2,Defensive Anchor,0.1586645798375862,-0.6539358028170725,0.01491067681819195,12.2,0.532,-1.7,0.0,15.5,8.8,1.9,1.4,11.6
Taurean Prince,2021,2,Defensive Anchor,0.1586645798375862,-0.6539358028170725,0.01491067681819195,12.2,0.532,-1.7,0.0,15.5,8.8,1.9,1.4,11.6
Taurean Prince,2022,2,Defensive Anchor,0.10781622782463246,-0.1351009668697604,-0.23163280293771335,12.4,0.589,-0.9,0.3,8.1,7.9,1.9,1.9,11.1
Taurean Prince,2023,2,Defensive Anchor,0.06262657245601747,-1.3687357273909335,-0.3929229574930921,10.0,0.597,-3.3,-0.4,9.6,6.2,1.1,1.1,14.3
Taurean Prince,2024,2,Defensive Anchor,0.0703933423308355,-1.5073909039056739,-0.571460721263879,8.8,0.579,-2.8,-0.4,7.2,6.1,1.4,1.3,10.8
Taylor Hendricks,2024,2,Defensive Anchor,0.17648374046682083,-0.1339575751465895,-1.4617233759263806,11.8,0.578,-1.6,0.1,5.0,11.9,3.1,1.6,9.7
Tayshaun Prince,2016,4,Stretch Big,0.3114260705449278,-2.692138087425259,-0.07054476324642467,6.3,0.466,-3.0,-0.4,7.0,5.8,0.7,1.2,10.2
Terance Mann,2020,3,Playmaking Guard,0.16434910031776895,-0.805543723755317,0.7262829028697756,10.6,0.545,-1.5,0.0,19.3,7.9,1.2,1.4,16.5
Terance Mann,2021,2,Defensive Anchor,0.4220835734194794,0.3243345627849889,-0.4740989882813356,13.8,0.603,-0.2,0.6,11.3,10.8,0.9,1.1,9.3
Terance Mann,2022,2,Defensive Anchor,0.41806456295707695,0.05032330865102247,-0.009144614843243516,13.4,0.572,-0.6,0.8,13.1,9.7,0.8,1.2,9.9
Terance Mann,2023,2,Defensive Anchor,0.37089502017017983,0.3741902689285533,0.01620008364493877,13.4,0.619,-0.2,0.8,14.0,8.3,1.0,1.1,12.2
Terance Mann,2024,2,Defensive Anchor,0.3890329557248863,-0.4705213442063433,-0.5607155538887003,12.0,0.615,-1.5,0.2,8.5,7.7,0.7,1.1,8.2
Terence Davis,2020,2,Defensive Anchor,0.17601389106616785,0.6026452235550424,0.2870557001335754,13.8,0.588,0.8,0.8,14.2,10.3,1.1,1.5,14.1
Terence Davis,2021,0,Elite Scorer,-0.044559964266909065,-0.5788447923579888,0.324011149321365,12.7,0.555,-1.7,0.1,11.4,7.9,1.2,2.0,11.6
Terence Davis,2021,0,Elite Scorer,-0.044559964266909065,-0.5788447923579888,0.324011149321365,12.7,0.555,-1.7,0.1,11.4,7.9,1.2,2.0,11.6
Terence Davis,2021,0,Elite Scorer,-0.044559964266909065,-0.5788447923579888,0.324011149321365,12.7,0.555,-1.7,0.1,11.4,7.9,1.2,2.0,11.6
Terence Davis,2021,4,Stretch Big,-0.018717641107543367,-1.1480384675737654,0.11461856570471295,11.1,0.537,-2.6,-0.1,11.6,7.4,1.4,1.7,11.7
Terence Davis,2021,4,Stretch Big,-0.018717641107543367,-1.1480384675737654,0.11461856570471295,11.1,0.537,-2.6,-0.1,11.6,7.4,1.4,1.7,11.7
Terence Davis,2021,4,Stretch Big,-0.018717641107543367,-1.1480384675737654,0.11461856570471295,11.1,0.537,-2.6,-0.1,11.6,7.4,1.4,1.7,11.7
Terence Davis,2021,0,Elite Scorer,0.07685236280661199,-0.13065387087292263,0.4638950129108075,14.0,0.57,-0.9,0.2,11.3,8.4,1.0,2.2,11.5
Terence Davis,2021,0,Elite Scorer,0.07685236280661199,-0.13065387087292263,0.4638950129108075,14.0,0.57,-0.9,0.2,11.3,8.4,1.0,2.2,11.5
Terence Davis,2021,0,Elite Scorer,0.07685236280661199,-0.13065387087292263,0.4638950129108075,14.0,0.57,-0.9,0.2,11.3,8.4,1.0,2.2,11.5
Terence Davis,2022,0,Elite Scorer,0.11730722030400155,-0.028288045913268035,0.21172934286556594,14.6,0.543,-0.9,0.2,11.9,9.5,1.8,2.2,10.3
Terence Davis,2023,0,Elite Scorer,0.20010848735703438,-0.3280677980239762,0.4119131815804257,12.9,0.563,-1.5,0.1,11.1,9.4,1.2,2.4,12.2
Terrance Ferguson,2018,4,Stretch Big,0.027674215446449116,-2.1698983068612,-0.4268349352480992,7.4,0.545,-3.3,-0.3,3.4,3.4,1.2,1.6,6.0
Terrance Ferguson,2019,4,Stretch Big,0.09790026328625433,-2.5765264266923644,-0.6694232981466413,6.4,0.566,-3.8,-0.9,4.8,3.8,0.7,1.0,9.4
Terrance Ferguson,2020,4,Stretch Big,0.3284868481178792,-3.4455191763277626,-0.38269710557229775,3.7,0.481,-4.5,-0.8,5.3,3.3,1.2,1.0,11.9
Terrence Jones,2016,2,Defensive Anchor,0.11905404314431489,-0.5394667001597271,-1.410506654033713,13.5,0.519,-2.1,0.0,6.3,11.1,3.1,1.1,10.5
Terrence Jones,2017,2,Defensive Anchor,0.13717691492607836,0.42808706439119154,-1.2526586006548288,16.1,0.515,-0.6,0.5,7.5,12.7,3.5,1.5,7.8
Terrence Jones,2017,2,Defensive Anchor,0.13717691492607836,0.42808706439119154,-1.2526586006548288,16.1,0.515,-0.6,0.5,7.5,12.7,3.5,1.5,7.8
Terrence Jones,2017,2,Defensive Anchor,0.14483617529899748,0.45416638385123675,-1.217788461938748,16.2,0.518,-0.5,0.5,7.5,12.6,3.4,1.5,7.8
Terrence Jones,2017,2,Defensive Anchor,0.14483617529899748,0.45416638385123675,-1.217788461938748,16.2,0.518,-0.5,0.5,7.5,12.6,3.4,1.5,7.8
Terrence Ross,2016,2,Defensive Anchor,0.28236329350738426,-0.15374824789187733,-0.07241344551095812,12.9,0.551,0.3,1.0,5.3,6.1,1.2,1.6,6.6
Terrence Ross,2017,0,Elite Scorer,-0.005786421825764771,-0.09941164867646447,0.38883163462029446,13.4,0.55,-0.2,0.9,7.1,5.9,1.4,2.2,8.0
Terrence Ross,2017,0,Elite Scorer,-0.005786421825764771,-0.09941164867646447,0.38883163462029446,13.4,0.55,-0.2,0.9,7.1,5.9,1.4,2.2,8.0
Terrence Ross,2017,0,Elite Scorer,-0.005786421825764771,-0.09941164867646447,0.38883163462029446,13.4,0.55,-0.2,0.9,7.1,5.9,1.4,2.2,8.0
Terrence Ross,2017,0,Elite Scorer,-0.02824954919359357,0.42496988335466584,0.25246084771208377,14.9,0.558,1.2,1.0,5.9,6.5,1.4,2.2,6.2
Terrence Ross,2017,0,Elite Scorer,-0.02824954919359357,0.42496988335466584,0.25246084771208377,14.9,0.558,1.2,1.0,5.9,6.5,1.4,2.2,6.2
Terrence Ross,2017,0,Elite Scorer,-0.02824954919359357,0.42496988335466584,0.25246084771208377,14.9,0.558,1.2,1.0,5.9,6.5,1.4,2.2,6.2
Terrence Ross,2017,0,Elite Scorer,0.06987040227586862,-1.2551183119289462,0.5071380843794702,11.1,0.536,-2.5,-0.1,9.0,5.0,1.4,2.3,11.2
Terrence Ross,2017,0,Elite Scorer,0.06987040227586862,-1.2551183119289462,0.5071380843794702,11.1,0.536,-2.5,-0.1,9.0,5.0,1.4,2.3,11.2
Terrence Ross,2017,0,Elite Scorer,0.06987040227586862,-1.2551183119289462,0.5071380843794702,11.1,0.536,-2.5,-0.1,9.0,5.0,1.4,2.3,11.2
Terrence Ross,2018,4,Stretch Big,0.07744923173767768,-1.5074347743273004,0.41042302436706873,9.9,0.505,-2.7,-0.1,9.3,6.7,1.5,2.2,12.3
Terrence Ross,2019,2,Defensive Anchor,0.25089851411501635,0.6012521820427389,0.3386038305600356,15.4,0.561,0.8,1.5,9.9,7.0,1.1,1.6,7.6
Terrence Ross,2020,2,Defensive Anchor,0.13990887632745802,-0.17716776740773052,0.23873024380489616,14.0,0.548,-0.4,0.8,6.8,6.3,1.1,2.0,7.0
Terrence Ross,2021,2,Defensive Anchor,0.14488239432067784,-0.9565765673738047,0.3279341361655825,13.2,0.53,-2.3,-0.1,13.2,6.1,1.4,1.7,9.9
Terrence Ross,2022,4,Stretch Big,0.1716039669026971,-2.0851778199680724,-0.10454672999272263,10.0,0.515,-3.7,-0.6,12.5,5.9,0.8,0.9,10.9
Terrence Ross,2023,2,Defensive Anchor,0.16847304179645697,-1.3269914512444867,-0.045618855006646954,10.2,0.544,-2.1,0.0,10.2,6.5,0.7,1.3,8.2
Terrence Ross,2023,2,Defensive Anchor,0.16847304179645697,-1.3269914512444867,-0.045618855006646954,10.2,0.544,-2.1,0.0,10.2,6.5,0.7,1.3,8.2
Terrence Ross,2023,2,Defensive Anchor,0.16847304179645697,-1.3269914512444867,-0.045618855006646954,10.2,0.544,-2.1,0.0,10.2,6.5,0.7,1.3,8.2
Terrence Ross,2023,4,Stretch Big,0.09334146567380901,-1.917009612247071,-0.11448932891743718,8.6,0.543,-3.1,-0.3,8.1,5.1,0.8,1.3,10.7
Terrence Ross,2023,4,Stretch Big,0.09334146567380901,-1.917009612247071,-0.11448932891743718,8.6,0.543,-3.1,-0.3,8.1,5.1,0.8,1.3,10.7
Terrence Ross,2023,4,Stretch Big,0.09334146567380901,-1.917009612247071,-0.11448932891743718,8.6,0.543,-3.1,-0.3,8.1,5.1,0.8,1.3,10.7
Terrence Ross,2023,2,Defensive Anchor,0.3194553178499374,-0.04774573894027501,0.07026224925507825,14.2,0.546,0.5,0.2,15.4,9.9,0.5,1.3,3.4
